phase,seed,episode,reward,epsilon,loss,reached_goal
mechanism_noise_noise_0.2,4,32,-2.0,0.05,0.001135,0
mechanism_noise_noise_0.2,4,33,-2.0,0.05,0.001706,0
mechanism_noise_noise_0.2,4,34,-2.0,0.05,0.00139,0
mechanism_noise_noise_0.2,4,35,-2.0,0.05,0.000788,0
mechanism_noise_noise_0.2,4,36,-2.0,0.05,0.00159,0
mechanism_noise_noise_0.2,4,37,-2.0,0.05,0.001249,0
mechanism_noise_noise_0.2,4,38,-2.0,0.05,0.001579,0
mechanism_noise_noise_0.2,4,39,-2.0,0.05,0.001627,0
mechanism_noise_noise_0.2,4,40,-2.0,0.05,0.001319,0
mechanism_noise_noise_0.2,4,41,-2.0,0.05,0.00139,0
mechanism_noise_noise_0.2,4,42,-2.0,0.05,0.001336,0
mechanism_noise_noise_0.2,4,43,-2.0,0.05,0.001723,0
mechanism_noise_noise_0.2,4,44,-2.0,0.05,0.000993,0
mechanism_noise_noise_0.2,4,45,-2.0,0.05,0.001209,0
mechanism_noise_noise_0.2,4,46,-2.0,0.05,0.00198,0
mechanism_noise_noise_0.2,4,47,-2.0,0.05,0.001855,0
mechanism_noise_noise_0.2,4,48,-2.0,0.05,0.001467,0
mechanism_noise_noise_0.2,4,49,-2.0,0.05,0.001476,0
mechanism_noise_noise_0.2,4,50,-2.0,0.05,0.001173,0
mechanism_noise_noise_0.2,4,51,-2.0,0.05,0.001623,0
mechanism_noise_noise_0.2,4,52,-2.0,0.05,0.001746,0
mechanism_noise_noise_0.2,4,53,-2.0,0.05,0.001719,0
mechanism_noise_noise_0.2,4,54,-2.0,0.05,0.001642,0
mechanism_noise_noise_0.2,4,55,-2.0,0.05,0.000898,0
mechanism_noise_noise_0.2,4,56,-2.0,0.05,0.001548,0
mechanism_noise_noise_0.2,4,57,0.62,0.05,0.002549,1
mechanism_noise_noise_0.2,4,58,0.38,0.05,0.001081,1
mechanism_noise_noise_0.2,4,59,-0.34,0.05,0.003328,1
mechanism_noise_noise_0.2,4,60,0.38,0.05,0.002313,1
mechanism_noise_noise_0.2,4,61,0.63,0.05,0.000359,1
mechanism_noise_noise_0.2,4,62,0.76,0.05,0.000351,1
mechanism_noise_noise_0.2,4,63,0.82,0.05,0.002485,1
mechanism_noise_noise_0.2,4,64,0.72,0.05,0.000316,1
mechanism_noise_noise_0.2,4,65,0.54,0.05,0.002103,1
mechanism_noise_noise_0.2,4,66,0.55,0.05,0.000367,1
mechanism_noise_noise_0.2,4,67,0.78,0.05,0.002195,1
mechanism_noise_noise_0.2,4,68,0.19,0.05,0.008084,1
mechanism_noise_noise_0.2,4,69,0.32,0.05,0.00118,1
mechanism_noise_noise_0.2,4,70,0.78,0.05,0.000422,1
mechanism_noise_noise_0.2,4,71,0.76,0.05,0.000417,1
mechanism_noise_noise_0.2,4,72,0.78,0.05,0.00047,1
mechanism_noise_noise_0.2,4,73,0.8,0.05,0.000376,1
mechanism_noise_noise_0.2,4,74,0.75,0.05,0.000413,1
mechanism_noise_noise_0.2,4,75,0.77,0.05,0.000445,1
mechanism_noise_noise_0.2,4,76,0.82,0.05,0.000328,1
mechanism_noise_noise_0.2,4,77,0.49,0.05,0.00196,1
mechanism_noise_noise_0.2,4,78,0.77,0.05,0.00047,1
mechanism_noise_noise_0.2,4,79,0.63,0.05,0.00917,1
mechanism_noise_noise_0.2,4,80,-2.0,0.05,0.005917,0
mechanism_noise_noise_0.2,4,81,0.57,0.05,0.008405,1
mechanism_noise_noise_0.2,4,82,-2.0,0.05,0.005475,0
mechanism_noise_noise_0.2,4,83,-0.4,0.05,0.010684,1
mechanism_noise_noise_0.2,4,84,-2.0,0.05,0.003462,0
mechanism_noise_noise_0.2,4,85,-2.0,0.05,0.007271,0
mechanism_noise_noise_0.2,4,86,0.15,0.05,0.005389,1
mechanism_noise_noise_0.2,4,87,-2.0,0.05,0.00813,0
mechanism_noise_noise_0.2,4,88,-2.0,0.05,0.01886,0
mechanism_noise_noise_0.2,4,89,-0.66,0.05,0.006791,1
mechanism_noise_noise_0.2,4,90,-0.22,0.05,0.007064,1
mechanism_noise_noise_0.2,4,91,-0.52,0.05,0.006372,1
mechanism_noise_noise_0.2,4,92,-0.99,0.05,0.011208,1
mechanism_noise_noise_0.2,4,93,-0.33,0.05,0.002847,1
mechanism_noise_noise_0.2,4,94,-2.0,0.05,0.00894,0
mechanism_noise_noise_0.2,4,95,0.27,0.05,0.012668,1
mechanism_noise_noise_0.2,4,96,-2.0,0.05,0.010469,0
mechanism_noise_noise_0.2,4,97,-0.39,0.05,0.008739,1
mechanism_noise_noise_0.2,4,98,0.03,0.05,0.008233,1
mechanism_noise_noise_0.2,4,99,0.6,0.05,0.012065,1
mechanism_noise_noise_0.2,4,100,-2.0,0.05,0.007347,0
mechanism_noise_noise_0.2,4,101,0.8,0.05,0.014631,1
mechanism_noise_noise_0.2,4,102,0.58,0.05,0.014328,1
mechanism_noise_noise_0.2,4,103,0.77,0.05,0.004025,1
mechanism_noise_noise_0.2,4,104,0.71,0.05,0.002828,1
mechanism_noise_noise_0.2,4,105,0.69,0.05,0.010748,1
mechanism_noise_noise_0.2,4,106,0.35,0.05,0.006984,1
mechanism_noise_noise_0.2,4,107,0.77,0.05,0.00365,1
mechanism_noise_noise_0.2,4,108,0.74,0.05,0.002893,1
mechanism_noise_noise_0.2,4,109,0.73,0.05,0.020548,1
mechanism_noise_noise_0.2,4,110,0.75,0.05,0.01268,1
mechanism_noise_noise_0.2,4,111,0.82,0.05,0.003441,1
mechanism_noise_noise_0.2,4,112,0.28,0.05,0.015606,1
mechanism_noise_noise_0.2,4,113,0.5,0.05,0.012543,1
mechanism_noise_noise_0.2,4,114,0.8,0.05,0.003345,1
mechanism_noise_noise_0.2,4,115,0.72,0.05,0.003666,1
mechanism_noise_noise_0.2,4,116,0.74,0.05,0.020063,1
mechanism_noise_noise_0.2,4,117,0.75,0.05,0.021441,1
mechanism_noise_noise_0.2,4,118,0.77,0.05,0.012938,1
mechanism_noise_noise_0.2,4,119,0.1,0.05,0.00798,1
mechanism_noise_noise_0.2,4,120,0.68,0.05,0.010835,1
mechanism_noise_noise_0.2,4,121,0.69,0.05,0.024233,1
mechanism_noise_noise_0.2,4,122,0.31,0.05,0.009748,1
mechanism_noise_noise_0.2,4,123,0.6,0.05,0.032976,1
mechanism_noise_noise_0.2,4,124,0.73,0.05,0.012543,1
mechanism_noise_noise_0.2,4,125,0.77,0.05,0.017478,1
mechanism_noise_noise_0.2,4,126,0.5,0.05,0.026684,1
mechanism_noise_noise_0.2,4,127,0.75,0.05,0.004199,1
mechanism_noise_noise_0.2,4,128,0.65,0.05,0.011306,1
mechanism_noise_noise_0.2,4,129,0.2,0.05,0.014348,1
mechanism_noise_noise_0.2,4,130,0.78,0.05,0.012705,1
mechanism_noise_noise_0.2,4,131,0.8,0.05,0.004223,1
mechanism_noise_noise_0.2,4,132,0.71,0.05,0.011873,1
mechanism_noise_noise_0.2,4,133,0.47,0.05,0.017362,1
mechanism_noise_noise_0.2,4,134,0.18,0.05,0.014942,1
mechanism_noise_noise_0.2,4,135,0.3,0.05,0.015492,1
mechanism_noise_noise_0.2,4,136,0.64,0.05,0.027453,1
mechanism_noise_noise_0.2,4,137,0.74,0.05,0.011994,1
mechanism_noise_noise_0.2,4,138,0.77,0.05,0.012389,1
mechanism_noise_noise_0.2,4,139,0.63,0.05,0.025455,1
mechanism_noise_noise_0.2,4,140,0.26,0.05,0.013673,1
mechanism_noise_noise_0.2,4,141,0.78,0.05,0.017958,1
mechanism_noise_noise_0.2,4,142,0.74,0.05,0.005754,1
mechanism_noise_noise_0.2,4,143,0.71,0.05,0.004831,1
mechanism_noise_noise_0.2,4,144,0.76,0.05,0.003904,1
mechanism_noise_noise_0.2,4,145,0.77,0.05,0.013648,1
mechanism_noise_noise_0.2,4,146,0.8,0.05,0.003227,1
mechanism_noise_noise_0.2,4,147,0.73,0.05,0.029556,1
mechanism_noise_noise_0.2,4,148,0.8,0.05,0.002517,1
mechanism_noise_noise_0.2,4,149,0.51,0.05,0.012099,1
mechanism_noise_noise_0.2,4,150,0.73,0.05,0.004752,1
mechanism_noise_noise_0.2,4,151,0.76,0.05,0.012248,1
mechanism_noise_noise_0.2,4,152,0.72,0.05,0.023931,1
mechanism_noise_noise_0.2,4,153,0.8,0.05,0.013696,1
mechanism_noise_noise_0.2,4,154,0.72,0.05,0.022541,1
mechanism_noise_noise_0.2,4,155,0.68,0.05,0.010918,1
mechanism_noise_noise_0.2,4,156,0.8,0.05,0.003519,1
mechanism_noise_noise_0.2,4,157,0.75,0.05,0.004215,1
mechanism_noise_noise_0.2,4,158,0.8,0.05,0.005769,1
mechanism_noise_noise_0.2,4,159,0.44,0.05,0.010458,1
mechanism_noise_noise_0.2,4,160,0.76,0.05,0.015688,1
mechanism_noise_noise_0.2,4,161,0.75,0.05,0.012472,1
mechanism_noise_noise_0.2,4,162,0.56,0.05,0.018257,1
mechanism_noise_noise_0.2,4,163,0.64,0.05,0.009446,1
mechanism_noise_noise_0.2,4,164,0.32,0.05,0.016102,1
mechanism_noise_noise_0.2,4,165,0.65,0.05,0.02145,1
mechanism_noise_noise_0.2,4,166,0.59,0.05,0.009827,1
mechanism_noise_noise_0.2,4,167,0.71,0.05,0.019802,1
mechanism_noise_noise_0.2,4,168,0.76,0.05,0.011576,1
mechanism_noise_noise_0.2,4,169,0.76,0.05,0.019475,1
mechanism_noise_noise_0.2,4,170,0.63,0.05,0.024041,1
mechanism_noise_noise_0.2,4,171,0.74,0.05,0.023626,1
mechanism_noise_noise_0.2,4,172,0.8,0.05,0.015302,1
mechanism_noise_noise_0.2,4,173,0.76,0.05,0.006487,1
mechanism_noise_noise_0.2,4,174,0.31,0.05,0.012867,1
mechanism_noise_noise_0.2,4,175,0.76,0.05,0.0192,1
mechanism_noise_noise_0.2,4,176,0.63,0.05,0.033465,1
mechanism_noise_noise_0.2,4,177,0.57,0.05,0.029473,1
mechanism_noise_noise_0.2,4,178,0.72,0.05,0.010693,1
mechanism_noise_noise_0.2,4,179,0.7,0.05,0.012075,1
mechanism_noise_noise_0.2,4,180,0.64,0.05,0.01636,1
mechanism_noise_noise_0.2,4,181,0.44,0.05,0.020164,1
mechanism_noise_noise_0.2,4,182,0.71,0.05,0.02357,1
mechanism_noise_noise_0.2,4,183,0.76,0.05,0.004123,1
mechanism_noise_noise_0.2,4,184,0.74,0.05,0.021573,1
mechanism_noise_noise_0.2,4,185,0.79,0.05,0.027076,1
mechanism_noise_noise_0.2,4,186,0.68,0.05,0.007009,1
mechanism_noise_noise_0.2,4,187,0.81,0.05,0.032142,1
mechanism_noise_noise_0.2,4,188,0.66,0.05,0.010673,1
mechanism_noise_noise_0.2,4,189,0.71,0.05,0.02355,1
mechanism_noise_noise_0.2,4,190,0.75,0.05,0.012189,1
mechanism_noise_noise_0.2,4,191,0.54,0.05,0.016126,1
mechanism_noise_noise_0.2,4,192,0.78,0.05,0.018665,1
mechanism_noise_noise_0.2,4,193,0.53,0.05,0.020561,1
mechanism_noise_noise_0.2,4,194,0.72,0.05,0.015588,1
mechanism_noise_noise_0.2,4,195,0.68,0.05,0.007578,1
mechanism_noise_noise_0.2,4,196,0.51,0.05,0.017666,1
mechanism_noise_noise_0.2,4,197,0.18,0.05,0.014742,1
mechanism_noise_noise_0.2,4,198,-0.04,0.05,0.0159,1
mechanism_noise_noise_0.2,4,199,0.66,0.05,0.015161,1
mechanism_noise_noise_0.2,4,200,0.8,0.05,0.014696,1
mechanism_noise_noise_0.2,4,201,0.68,0.05,0.026994,1
mechanism_noise_noise_0.2,4,202,0.47,0.05,0.022544,1
mechanism_noise_noise_0.2,4,203,0.8,0.05,0.014652,1
mechanism_noise_noise_0.2,4,204,0.64,0.05,0.012695,1
mechanism_noise_noise_0.2,4,205,0.72,0.05,0.021035,1
mechanism_noise_noise_0.2,4,206,0.72,0.05,0.0284,1
mechanism_noise_noise_0.2,4,207,0.61,0.05,0.013495,1
mechanism_noise_noise_0.2,4,208,0.38,0.05,0.017149,1
mechanism_noise_noise_0.2,4,209,0.8,0.05,0.017132,1
mechanism_noise_noise_0.2,4,210,0.78,0.05,0.020027,1
mechanism_noise_noise_0.2,4,211,0.71,0.05,0.017845,1
mechanism_noise_noise_0.2,4,212,0.74,0.05,0.027537,1
mechanism_noise_noise_0.2,4,213,0.66,0.05,0.017176,1
mechanism_noise_noise_0.2,4,214,0.78,0.05,0.017646,1
mechanism_noise_noise_0.2,4,215,0.63,0.05,0.01514,1
mechanism_noise_noise_0.2,4,216,0.82,0.05,0.004705,1
mechanism_noise_noise_0.2,4,217,0.71,0.05,0.019414,1
mechanism_noise_noise_0.2,4,218,0.79,0.05,0.033594,1
mechanism_noise_noise_0.2,4,219,0.74,0.05,0.011496,1
mechanism_noise_noise_0.2,4,220,0.82,0.05,0.012264,1
mechanism_noise_noise_0.2,4,221,0.56,0.05,0.020914,1
mechanism_noise_noise_0.2,4,222,0.79,0.05,0.011451,1
mechanism_noise_noise_0.2,4,223,0.76,0.05,0.021458,1
mechanism_noise_noise_0.2,4,224,0.72,0.05,0.020373,1
mechanism_noise_noise_0.2,4,225,0.49,0.05,0.020505,1
mechanism_noise_noise_0.2,4,226,0.78,0.05,0.01706,1
mechanism_noise_noise_0.2,4,227,0.65,0.05,0.01647,1
mechanism_noise_noise_0.2,4,228,0.78,0.05,0.020836,1
mechanism_noise_noise_0.2,4,229,0.59,0.05,0.018587,1
mechanism_noise_noise_0.2,4,230,0.78,0.05,0.011671,1
mechanism_noise_noise_0.2,4,231,0.24,0.05,0.017199,1
mechanism_noise_noise_0.2,4,232,0.79,0.05,0.016653,1
mechanism_noise_noise_0.2,4,233,0.72,0.05,0.030733,1
mechanism_noise_noise_0.2,4,234,0.76,0.05,0.023122,1
mechanism_noise_noise_0.2,4,235,0.77,0.05,0.018108,1
mechanism_noise_noise_0.2,4,236,0.74,0.05,0.011324,1
mechanism_noise_noise_0.2,4,237,0.76,0.05,0.009815,1
mechanism_noise_noise_0.2,4,238,0.74,0.05,0.005046,1
mechanism_noise_noise_0.2,4,239,0.72,0.05,0.016047,1
mechanism_noise_noise_0.2,4,240,0.7,0.05,0.010757,1
mechanism_noise_noise_0.2,4,241,0.76,0.05,0.027582,1
mechanism_noise_noise_0.2,4,242,0.76,0.05,0.015902,1
mechanism_noise_noise_0.2,4,243,0.76,0.05,0.007587,1
mechanism_noise_noise_0.2,4,244,0.8,0.05,0.016678,1
mechanism_noise_noise_0.2,4,245,0.72,0.05,0.024717,1
mechanism_noise_noise_0.2,4,246,0.7,0.05,0.012373,1
mechanism_noise_noise_0.2,4,247,0.78,0.05,0.017416,1
mechanism_noise_noise_0.2,4,248,0.7,0.05,0.019003,1
mechanism_noise_noise_0.2,4,249,0.69,0.05,0.025008,1
mechanism_noise_noise_0.2,4,250,0.57,0.05,0.012601,1
mechanism_noise_noise_0.2,4,251,0.69,0.05,0.018461,1
mechanism_noise_noise_0.2,4,252,0.35,0.05,0.021791,1
mechanism_noise_noise_0.2,4,253,0.51,0.05,0.01443,1
mechanism_noise_noise_0.2,4,254,0.8,0.05,0.009192,1
mechanism_noise_noise_0.2,4,255,0.7,0.05,0.027505,1
mechanism_noise_noise_0.2,4,256,0.43,0.05,0.014409,1
mechanism_noise_noise_0.2,4,257,0.71,0.05,0.012,1
mechanism_noise_noise_0.2,4,258,0.68,0.05,0.015704,1
mechanism_noise_noise_0.2,4,259,0.71,0.05,0.017216,1
mechanism_noise_noise_0.2,4,260,0.74,0.05,0.010219,1
mechanism_noise_noise_0.2,4,261,0.76,0.05,0.00582,1
mechanism_noise_noise_0.2,4,262,0.71,0.05,0.015309,1
mechanism_noise_noise_0.2,4,263,0.77,0.05,0.019404,1
mechanism_noise_noise_0.2,4,264,0.75,0.05,0.016449,1
mechanism_noise_noise_0.2,4,265,0.78,0.05,0.026937,1
mechanism_noise_noise_0.2,4,266,0.77,0.05,0.017584,1
mechanism_noise_noise_0.2,4,267,0.5,0.05,0.022053,1
mechanism_noise_noise_0.2,4,268,0.78,0.05,0.016903,1
mechanism_noise_noise_0.2,4,269,0.7,0.05,0.017973,1
mechanism_noise_noise_0.2,4,270,0.62,0.05,0.013831,1
mechanism_noise_noise_0.2,4,271,0.59,0.05,0.024666,1
mechanism_noise_noise_0.2,4,272,0.8,0.05,0.020852,1
mechanism_noise_noise_0.2,4,273,0.58,0.05,0.020047,1
mechanism_noise_noise_0.2,4,274,0.7,0.05,0.013022,1
mechanism_noise_noise_0.2,4,275,0.75,0.05,0.019737,1
mechanism_noise_noise_0.2,4,276,0.78,0.05,0.016411,1
mechanism_noise_noise_0.2,4,277,0.69,0.05,0.025209,1
mechanism_noise_noise_0.2,4,278,0.65,0.05,0.021566,1
mechanism_noise_noise_0.2,4,279,0.62,0.05,0.008014,1
mechanism_noise_noise_0.2,4,280,0.79,0.05,0.018104,1
mechanism_noise_noise_0.2,4,281,-0.0,0.05,0.016022,1
mechanism_noise_noise_0.2,4,282,0.57,0.05,0.014181,1
mechanism_noise_noise_0.2,4,283,0.58,0.05,0.013849,1
mechanism_noise_noise_0.2,4,284,0.74,0.05,0.017941,1
mechanism_noise_noise_0.2,4,285,0.49,0.05,0.016027,1
mechanism_noise_noise_0.2,4,286,0.77,0.05,0.014182,1
mechanism_noise_noise_0.2,4,287,0.76,0.05,0.008695,1
mechanism_noise_noise_0.2,4,288,0.52,0.05,0.023442,1
mechanism_noise_noise_0.2,4,289,0.78,0.05,0.006631,1
mechanism_noise_noise_0.2,4,290,0.72,0.05,0.008516,1
mechanism_noise_noise_0.2,4,291,0.55,0.05,0.015548,1
mechanism_noise_noise_0.2,4,292,0.77,0.05,0.015966,1
mechanism_noise_noise_0.2,4,293,0.77,0.05,0.017348,1
mechanism_noise_noise_0.2,4,294,0.74,0.05,0.015689,1
mechanism_noise_noise_0.2,4,295,0.75,0.05,0.01735,1
mechanism_noise_noise_0.2,4,296,0.82,0.05,0.009893,1
mechanism_noise_noise_0.2,4,297,0.76,0.05,0.015324,1
mechanism_noise_noise_0.2,4,298,0.77,0.05,0.016906,1
mechanism_noise_noise_0.2,4,299,0.81,0.05,0.013164,1
mechanism_noise_noise_0.2,4,300,0.76,0.05,0.02727,1
mechanism_noise_noise_0.2,5,1,-2.0,0.685565,0.003991,0
mechanism_noise_noise_0.2,5,2,-0.15,0.547489,0.002072,1
mechanism_noise_noise_0.2,5,3,-2.0,0.366403,0.004357,0
mechanism_noise_noise_0.2,5,4,-2.0,0.245213,0.005411,0
mechanism_noise_noise_0.2,5,5,-2.0,0.164107,0.001809,0
mechanism_noise_noise_0.2,5,6,-0.52,0.12094,0.001857,1
mechanism_noise_noise_0.2,5,7,-2.0,0.080938,0.00302,0
mechanism_noise_noise_0.2,5,8,0.34,0.070608,0.005403,1
mechanism_noise_noise_0.2,5,9,-2.0,0.05,0.002899,0
mechanism_noise_noise_0.2,5,10,0.45,0.05,0.00651,1
mechanism_noise_noise_0.2,5,11,-2.0,0.05,0.002777,0
mechanism_noise_noise_0.2,5,12,0.39,0.05,0.001417,1
mechanism_noise_noise_0.2,5,13,0.16,0.05,0.010438,1
mechanism_noise_noise_0.2,5,14,0.66,0.05,0.008688,1
mechanism_noise_noise_0.2,5,15,0.79,0.05,0.013776,1
mechanism_noise_noise_0.2,5,16,0.78,0.05,0.013106,1
mechanism_noise_noise_0.2,5,17,0.67,0.05,0.001802,1
mechanism_noise_noise_0.2,5,18,-2.0,0.05,0.009353,0
mechanism_noise_noise_0.2,5,19,0.08,0.05,0.007247,1
mechanism_noise_noise_0.2,5,20,-0.1,0.05,0.008811,1
mechanism_noise_noise_0.2,5,21,-0.58,0.05,0.006503,1
mechanism_noise_noise_0.2,5,22,-2.0,0.05,0.00829,0
mechanism_noise_noise_0.2,5,23,-0.23,0.05,0.003852,1
mechanism_noise_noise_0.2,5,24,-0.91,0.05,0.005856,1
mechanism_noise_noise_0.2,5,25,0.52,0.05,0.007043,1
mechanism_noise_noise_0.2,5,26,-0.81,0.05,0.001774,1
mechanism_noise_noise_0.2,5,27,0.61,0.05,0.00173,1
mechanism_noise_noise_0.2,5,28,-0.05,0.05,0.006751,1
mechanism_noise_noise_0.2,5,29,-2.0,0.05,0.009412,0
mechanism_noise_noise_0.2,5,30,0.37,0.05,0.005858,1
mechanism_noise_noise_0.2,5,31,-2.0,0.05,0.008156,0
mechanism_noise_noise_0.2,5,32,0.76,0.05,0.012001,1
mechanism_noise_noise_0.2,5,33,0.75,0.05,0.011598,1
mechanism_noise_noise_0.2,5,34,0.62,0.05,0.002112,1
mechanism_noise_noise_0.2,5,35,0.7,0.05,0.017445,1
mechanism_noise_noise_0.2,5,36,0.52,0.05,0.012231,1
mechanism_noise_noise_0.2,5,37,0.3,0.05,0.014413,1
mechanism_noise_noise_0.2,5,38,0.36,0.05,0.006346,1
mechanism_noise_noise_0.2,5,39,0.58,0.05,0.018932,1
mechanism_noise_noise_0.2,5,40,-0.4,0.05,0.005948,1
mechanism_noise_noise_0.2,5,41,0.4,0.05,0.009965,1
mechanism_noise_noise_0.2,5,42,0.09,0.05,0.012968,1
mechanism_noise_noise_0.2,5,43,-0.58,0.05,0.00209,1
mechanism_noise_noise_0.2,5,44,0.35,0.05,0.009532,1
mechanism_noise_noise_0.2,5,45,0.73,0.05,0.001771,1
mechanism_noise_noise_0.2,5,46,0.28,0.05,0.015694,1
mechanism_noise_noise_0.2,5,47,0.06,0.05,0.004862,1
mechanism_noise_noise_0.2,5,48,-2.0,0.05,0.015486,0
mechanism_noise_noise_0.2,5,49,-2.0,0.05,0.011634,0
mechanism_noise_noise_0.2,5,50,0.35,0.05,0.007268,1
mechanism_noise_noise_0.2,5,51,0.66,0.05,0.011415,1
mechanism_noise_noise_0.2,5,52,0.59,0.05,0.019396,1
mechanism_noise_noise_0.2,5,53,0.14,0.05,0.011036,1
mechanism_noise_noise_0.2,5,54,0.36,0.05,0.002388,1
mechanism_noise_noise_0.2,5,55,0.51,0.05,0.023519,1
mechanism_noise_noise_0.2,5,56,0.74,0.05,0.010647,1
mechanism_noise_noise_0.2,5,57,0.72,0.05,0.021977,1
mechanism_noise_noise_0.2,5,58,0.56,0.05,0.018207,1
mechanism_noise_noise_0.2,5,59,0.72,0.05,0.003263,1
mechanism_noise_noise_0.2,5,60,0.62,0.05,0.021739,1
mechanism_noise_noise_0.2,5,61,0.03,0.05,0.009642,1
mechanism_noise_noise_0.2,5,62,0.62,0.05,0.002318,1
mechanism_noise_noise_0.2,5,63,0.75,0.05,0.00306,1
mechanism_noise_noise_0.2,5,64,0.74,0.05,0.011293,1
mechanism_noise_noise_0.2,5,65,0.51,0.05,0.006887,1
mechanism_noise_noise_0.2,5,66,0.72,0.05,0.010629,1
mechanism_noise_noise_0.2,5,67,0.66,0.05,0.003413,1
mechanism_noise_noise_0.2,5,68,0.76,0.05,0.011597,1
mechanism_noise_noise_0.2,5,69,0.71,0.05,0.002258,1
mechanism_noise_noise_0.2,5,70,0.72,0.05,0.010652,1
mechanism_noise_noise_0.2,5,71,0.78,0.05,0.002502,1
mechanism_noise_noise_0.2,5,72,0.8,0.05,0.002623,1
mechanism_noise_noise_0.2,5,73,0.78,0.05,0.012843,1
mechanism_noise_noise_0.2,5,74,0.78,0.05,0.002731,1
mechanism_noise_noise_0.2,5,75,0.8,0.05,0.002373,1
mechanism_noise_noise_0.2,5,76,0.78,0.05,0.012211,1
mechanism_noise_noise_0.2,5,77,0.72,0.05,0.002197,1
mechanism_noise_noise_0.2,5,78,0.75,0.05,0.02014,1
mechanism_noise_noise_0.2,5,79,0.71,0.05,0.018093,1
mechanism_noise_noise_0.2,5,80,0.33,0.05,0.009309,1
mechanism_noise_noise_0.2,5,81,0.7,0.05,0.003047,1
mechanism_noise_noise_0.2,5,82,0.8,0.05,0.013678,1
mechanism_noise_noise_0.2,5,83,0.72,0.05,0.003549,1
mechanism_noise_noise_0.2,5,84,0.62,0.05,0.023711,1
mechanism_noise_noise_0.2,5,85,0.66,0.05,0.010737,1
mechanism_noise_noise_0.2,5,86,0.04,0.05,0.02027,1
mechanism_noise_noise_0.2,5,87,0.78,0.05,0.002291,1
mechanism_noise_noise_0.2,5,88,0.77,0.05,0.003279,1
mechanism_noise_noise_0.2,5,89,0.7,0.05,0.023748,1
mechanism_noise_noise_0.2,5,90,0.51,0.05,0.018316,1
mechanism_noise_noise_0.2,5,91,0.77,0.05,0.043232,1
mechanism_noise_noise_0.2,5,92,0.78,0.05,0.022347,1
mechanism_noise_noise_0.2,5,93,0.48,0.05,0.03473,1
mechanism_noise_noise_0.2,5,94,0.57,0.05,0.009335,1
mechanism_noise_noise_0.2,5,95,0.76,0.05,0.020007,1
mechanism_noise_noise_0.2,5,96,0.8,0.05,0.004164,1
mechanism_noise_noise_0.2,5,97,0.63,0.05,0.014645,1
mechanism_noise_noise_0.2,5,98,0.8,0.05,0.015391,1
mechanism_noise_noise_0.2,5,99,0.76,0.05,0.020311,1
mechanism_noise_noise_0.2,5,100,0.76,0.05,0.019713,1
mechanism_noise_noise_0.2,5,101,0.69,0.05,0.028451,1
mechanism_noise_noise_0.2,5,102,0.71,0.05,0.011334,1
mechanism_noise_noise_0.2,5,103,0.77,0.05,0.014121,1
mechanism_noise_noise_0.2,5,104,0.65,0.05,0.015741,1
mechanism_noise_noise_0.2,5,105,0.78,0.05,0.005452,1
mechanism_noise_noise_0.2,5,106,0.72,0.05,0.011863,1
mechanism_noise_noise_0.2,5,107,0.81,0.05,0.024589,1
mechanism_noise_noise_0.2,5,108,0.8,0.05,0.023046,1
mechanism_noise_noise_0.2,5,109,0.78,0.05,0.028862,1
mechanism_noise_noise_0.2,5,110,0.77,0.05,0.036992,1
mechanism_noise_noise_0.2,5,111,0.76,0.05,0.006881,1
mechanism_noise_noise_0.2,5,112,0.82,0.05,0.025576,1
mechanism_noise_noise_0.2,5,113,0.82,0.05,0.012735,1
mechanism_noise_noise_0.2,5,114,0.79,0.05,0.020904,1
mechanism_noise_noise_0.2,5,115,0.72,0.05,0.010969,1
mechanism_noise_noise_0.2,5,116,0.7,0.05,0.005339,1
mechanism_noise_noise_0.2,5,117,0.7,0.05,0.015364,1
mechanism_noise_noise_0.2,5,118,0.76,0.05,0.022142,1
mechanism_noise_noise_0.2,5,119,0.69,0.05,0.009942,1
mechanism_noise_noise_0.2,5,120,0.76,0.05,0.003274,1
mechanism_noise_noise_0.2,5,121,0.72,0.05,0.011018,1
mechanism_noise_noise_0.2,5,122,0.8,0.05,0.01595,1
mechanism_noise_noise_0.2,5,123,0.78,0.05,0.003481,1
mechanism_noise_noise_0.2,5,124,0.8,0.05,0.014903,1
mechanism_noise_noise_0.2,5,125,0.49,0.05,0.014401,1
mechanism_noise_noise_0.2,5,126,0.12,0.05,0.018893,1
mechanism_noise_noise_0.2,5,127,0.68,0.05,0.020233,1
mechanism_noise_noise_0.2,5,128,0.49,0.05,0.01912,1
mechanism_noise_noise_0.2,5,129,0.79,0.05,0.010363,1
mechanism_noise_noise_0.2,5,130,0.75,0.05,0.016779,1
mechanism_noise_noise_0.2,5,131,0.55,0.05,0.007817,1
mechanism_noise_noise_0.2,5,132,0.82,0.05,0.016614,1
mechanism_noise_noise_0.2,5,133,0.75,0.05,0.025588,1
mechanism_noise_noise_0.2,5,134,0.8,0.05,0.01221,1
mechanism_noise_noise_0.2,5,135,0.72,0.05,0.019305,1
mechanism_noise_noise_0.2,5,136,0.81,0.05,0.012863,1
mechanism_noise_noise_0.2,5,137,0.8,0.05,0.022009,1
mechanism_noise_noise_0.2,5,138,0.73,0.05,0.0222,1
mechanism_noise_noise_0.2,5,139,0.52,0.05,0.020842,1
