feature_condition,seed,phase,phase_episode,global_episode,p_proxy_given_reward,p_proxy_given_no_reward,reward,goal_rate,SPI,CDS,causal_action_rate,proxy_action_rate,neutral_action_rate,Q_causal,Q_proxy,Q_neutral_mean,proxy_Q_advantage,proxy_vs_causal_Q,proxy_dependence,abs_proxy_dependence,proxy_action_dependence
phase_only,2,acquisition,1600,1600,0.95,0.05,0.504667,0.526667,0.6,0.74821,0.4,0.0,0.6,0.374331,0.364726,0.365102,-0.000377,-0.009605,-0.010959,0.010959,0.0
phase_only,2,acquisition,1700,1700,0.95,0.05,0.441333,0.463333,0.6,0.747515,0.4,0.3,0.3,0.386361,0.373429,0.373361,6.8e-05,-0.012931,0.001606,0.001606,-0.000803
phase_only,2,acquisition,1800,1800,0.95,0.05,0.451333,0.473333,0.6,0.74808,0.4,0.0,0.6,0.390334,0.379452,0.380746,-0.001294,-0.010882,-0.002938,0.002938,0.0
phase_only,2,acquisition,1900,1900,0.95,0.05,0.421333,0.443333,0.6,0.748488,0.4,0.2,0.4,0.390305,0.382215,0.382532,-0.000317,-0.00809,-0.00296,0.00296,0.004574
phase_only,2,acquisition,2000,2000,0.95,0.05,0.464667,0.486667,0.6,0.74758,0.4,0.0,0.6,0.406029,0.39222,0.394009,-0.001789,-0.013809,0.0,0.0,0.0
phase_only,2,acquisition,2100,2100,0.95,0.05,0.488,0.51,0.6,0.748172,0.4,0.0,0.6,0.407054,0.396568,0.397974,-0.001406,-0.010486,-0.001867,0.001867,0.0
phase_only,2,acquisition,2200,2200,0.95,0.05,0.478,0.5,0.7,0.749161,0.3,0.3,0.4,0.404238,0.399478,0.400124,-0.000646,-0.00476,0.000667,0.000667,-0.007333
phase_only,2,acquisition,2300,2300,0.95,0.05,0.491333,0.513333,0.6,0.749362,0.4,0.3,0.3,0.400069,0.396895,0.39674,0.000155,-0.003174,-0.007478,0.007478,0.009748
phase_only,2,acquisition,2400,2400,0.95,0.05,0.491333,0.513333,0.5,0.747889,0.5,0.0,0.5,0.40374,0.391228,0.393382,-0.002154,-0.012513,-0.003336,0.003336,0.0
phase_only,2,acquisition,2500,2500,0.95,0.05,0.464667,0.486667,0.5,0.74768,0.5,0.0,0.5,0.405161,0.392195,0.393412,-0.001217,-0.012966,0.012677,0.012677,0.0
phase_only,2,acquisition,2600,2600,0.95,0.05,0.481333,0.503333,0.6,0.748636,0.4,0.3,0.3,0.402287,0.394765,0.395353,-0.000589,-0.007522,0.004534,0.004534,0.004401
phase_only,2,acquisition,2700,2700,0.95,0.05,0.488,0.51,0.6,0.74847,0.4,0.3,0.3,0.400213,0.392145,0.392215,-7e-05,-0.008068,-0.000267,0.000267,0.01014
phase_only,2,acquisition,2800,2800,0.95,0.05,0.474667,0.496667,0.6,0.749263,0.4,0.0,0.6,0.391599,0.386365,0.38847,-0.002105,-0.005234,0.001333,0.001333,0.0
phase_only,2,acquisition,2900,2900,0.95,0.05,0.488,0.51,0.6,0.750248,0.4,0.0,0.6,0.379886,0.380446,0.381705,-0.001259,0.00056,0.005335,0.005335,0.0
phase_only,2,acquisition,3000,3000,0.95,0.05,0.444667,0.466667,0.6,0.750944,0.4,0.0,0.6,0.364093,0.368644,0.369474,-0.00083,0.004551,-0.003751,0.003751,0.0
phase_only,2,reversal,1,3001,0.05,0.95,0.468,0.49,0.7,0.751122,0.3,0.0,0.7,0.363054,0.368572,0.369378,-0.000806,0.005518,0.007601,0.007601,0.0
phase_only,2,reversal,100,3100,0.05,0.95,0.411333,0.433333,0.5,0.748896,0.5,0.4,0.1,0.362877,0.357807,0.356701,0.001106,-0.00507,0.002032,0.002032,-0.003792
phase_only,2,reversal,200,3200,0.05,0.95,0.504667,0.526667,0.4,0.747849,0.6,0.1,0.3,0.363166,0.351426,0.352041,-0.000615,-0.01174,-0.009351,0.009351,0.00334
phase_only,2,reversal,300,3300,0.05,0.95,0.468,0.49,0.6,0.748411,0.4,0.1,0.5,0.360356,0.351213,0.352398,-0.001185,-0.009143,0.010938,0.010938,-0.001601
phase_only,2,reversal,400,3400,0.05,0.95,0.461333,0.483333,0.6,0.749057,0.4,0.1,0.5,0.35761,0.351768,0.353122,-0.001354,-0.005841,0.003737,0.003737,-0.001068
phase_only,2,reversal,500,3500,0.05,0.95,0.474667,0.496667,0.6,0.748615,0.4,0.4,0.2,0.356059,0.348471,0.348931,-0.00046,-0.007588,0.010933,0.010933,0.000267
phase_only,2,reversal,600,3600,0.05,0.95,0.428,0.45,0.5,0.747993,0.5,0.0,0.5,0.362666,0.350586,0.352864,-0.002278,-0.01208,0.001344,0.001344,0.0
phase_only,2,reversal,700,3700,0.05,0.95,0.508,0.53,0.5,0.74769,0.5,0.3,0.2,0.365172,0.351976,0.35356,-0.001584,-0.013196,0.004684,0.004684,-0.003613
phase_only,2,reversal,800,3800,0.05,0.95,0.424667,0.446667,0.5,0.746792,0.5,0.0,0.5,0.374428,0.355801,0.35848,-0.002678,-0.018627,-0.004704,0.004704,0.0
phase_only,2,reversal,900,3900,0.05,0.95,0.524667,0.546667,0.4,0.746672,0.6,0.0,0.4,0.381902,0.362725,0.365265,-0.00254,-0.019177,-0.004018,0.004018,0.0
phase_only,2,reversal,1000,4000,0.05,0.95,0.434667,0.456667,0.5,0.747853,0.5,0.0,0.5,0.381908,0.368812,0.371543,-0.002731,-0.013095,0.008722,0.008722,0.0
phase_only,2,reversal,1100,4100,0.05,0.95,0.481333,0.503333,0.7,0.750002,0.3,0.2,0.5,0.372096,0.371369,0.372589,-0.001221,-0.000728,-0.010667,0.010667,0.004
phase_only,2,reversal,1200,4200,0.05,0.95,0.508,0.53,0.7,0.750019,0.3,0.5,0.2,0.369658,0.370125,0.369712,0.000412,0.000467,-0.012034,0.012034,0.012034
phase_only,2,reversal,1300,4300,0.05,0.95,0.494667,0.516667,0.7,0.748884,0.3,0.4,0.3,0.374174,0.368414,0.368295,0.000119,-0.00576,-0.00694,0.00694,0.01388
phase_only,2,reversal,1400,4400,0.05,0.95,0.471333,0.493333,0.7,0.749693,0.3,0.1,0.6,0.36804,0.365825,0.366804,-0.000979,-0.002215,-0.004535,0.004535,0.002934
phase_only,2,reversal,1500,4500,0.05,0.95,0.514667,0.536667,0.7,0.749243,0.3,0.1,0.6,0.36677,0.362103,0.363187,-0.001084,-0.004667,0.004416,0.004416,0.006825
phase_only,2,extinction,1,4501,0.5,0.5,0.508,0.53,0.7,0.749185,0.3,0.2,0.5,0.367069,0.362155,0.363144,-0.000989,-0.004914,-0.012802,0.012802,0.006134
phase_only,2,extinction,100,4600,0.5,0.5,0.448,0.47,0.6,0.749618,0.4,0.1,0.5,0.361097,0.358206,0.359582,-0.001376,-0.002891,-0.015737,0.015737,0.002401
phase_only,2,extinction,200,4700,0.5,0.5,0.374667,0.396667,0.7,0.749872,0.3,0.2,0.5,0.35352,0.352355,0.353168,-0.000814,-0.001165,-0.011468,0.011468,0.015469
phase_only,2,extinction,300,4800,0.5,0.5,0.504667,0.526667,0.6,0.749677,0.4,0.0,0.6,0.348224,0.345593,0.347035,-0.001442,-0.002631,0.010134,0.010134,0.0
phase_only,2,extinction,400,4900,0.5,0.5,0.498,0.52,0.6,0.750407,0.4,0.0,0.6,0.339029,0.340523,0.341597,-0.001074,0.001495,-0.02749,0.02749,0.0
phase_only,2,extinction,500,5000,0.5,0.5,0.508,0.53,0.5,0.749618,0.5,0.3,0.2,0.337868,0.3356,0.336014,-0.000414,-0.002267,-0.001334,0.001334,-0.008802
phase_only,2,extinction,600,5100,0.5,0.5,0.514667,0.536667,0.5,0.74748,0.5,0.0,0.5,0.351686,0.33618,0.339502,-0.003322,-0.015505,-0.005339,0.005339,0.0
phase_only,2,extinction,700,5200,0.5,0.5,0.474667,0.496667,0.7,0.748796,0.3,0.0,0.7,0.349993,0.341605,0.344685,-0.00308,-0.008388,-0.010534,0.010534,0.0
phase_only,2,extinction,800,5300,0.5,0.5,0.528,0.55,0.6,0.749222,0.4,0.3,0.3,0.347786,0.343064,0.344035,-0.000971,-0.004722,-0.02187,0.02187,-0.007068
phase_only,2,extinction,900,5400,0.5,0.5,0.514667,0.536667,0.7,0.749081,0.3,0.0,0.7,0.34701,0.341434,0.342575,-0.001142,-0.005576,0.002535,0.002535,0.0
phase_only,2,extinction,1000,5500,0.5,0.5,0.521333,0.543333,0.5,0.74844,0.5,0.3,0.2,0.350128,0.341273,0.342211,-0.000937,-0.008855,-0.020002,0.020002,0.02907
phase_only,2,extinction,1100,5600,0.5,0.5,0.468,0.49,0.6,0.749155,0.4,0.4,0.2,0.345319,0.340681,0.340988,-0.000307,-0.004638,-0.009602,0.009602,0.034407
phase_only,2,extinction,1200,5700,0.5,0.5,0.468,0.49,0.6,0.748734,0.4,0.0,0.6,0.347615,0.340241,0.341291,-0.00105,-0.007374,0.013604,0.013604,0.0
phase_only,2,extinction,1300,5800,0.5,0.5,0.454667,0.476667,0.6,0.748245,0.4,0.0,0.6,0.351001,0.340759,0.342265,-0.001505,-0.010242,-0.004268,0.004268,0.0
phase_only,2,extinction,1400,5900,0.5,0.5,0.508,0.53,0.7,0.75005,0.3,0.2,0.5,0.340368,0.340896,0.34057,0.000326,0.000528,0.035468,0.035468,-0.014134
phase_only,2,extinction,1500,6000,0.5,0.5,0.511333,0.533333,0.7,0.750527,0.3,0.7,0.0,0.335267,0.338988,0.337683,0.001305,0.003721,-0.000267,0.000267,0.000267
phase_only,3,acquisition,1,1,0.95,0.05,-0.022,0.0,1.0,0.756318,0.0,0.0,1.0,-0.036255,-0.036458,0.014248,-0.050705,-0.000203,0.0,0.0,0.0
phase_only,3,acquisition,100,100,0.95,0.05,0.464667,0.486667,0.4,0.745556,0.6,0.4,0.0,0.068936,0.04192,0.047822,-0.005902,-0.027016,-0.006939,0.006939,0.006939
phase_only,3,acquisition,200,200,0.95,0.05,0.444667,0.466667,0.5,0.747224,0.5,0.4,0.1,0.133147,0.118181,0.119319,-0.001138,-0.014966,-0.007367,0.007367,0.004554
phase_only,3,acquisition,300,300,0.95,0.05,0.451333,0.473333,0.5,0.746794,0.5,0.3,0.2,0.207744,0.189711,0.192219,-0.002509,-0.018033,0.010691,0.010691,-0.00588
phase_only,3,acquisition,400,400,0.95,0.05,0.494667,0.516667,0.5,0.747348,0.5,0.3,0.2,0.278537,0.264605,0.265423,-0.000818,-0.013931,0.01068,0.01068,-0.006141
phase_only,3,acquisition,500,500,0.95,0.05,0.471333,0.493333,0.5,0.74732,0.5,0.3,0.2,0.340248,0.326387,0.326784,-0.000397,-0.013861,0.000667,0.000667,0.001734
phase_only,3,acquisition,600,600,0.95,0.05,0.498,0.52,0.6,0.74889,0.4,0.3,0.3,0.377284,0.373688,0.370807,0.002881,-0.003596,0.002137,0.002137,-0.003741
phase_only,3,acquisition,700,700,0.95,0.05,0.494667,0.516667,0.6,0.749455,0.4,0.3,0.3,0.403754,0.401742,0.400829,0.000913,-0.002012,-0.011479,0.011479,0.011078
phase_only,3,acquisition,800,800,0.95,0.05,0.451333,0.473333,0.7,0.750586,0.3,0.3,0.4,0.40298,0.405309,0.406724,-0.001415,0.002329,0.002674,0.002674,0.002674
phase_only,3,acquisition,900,900,0.95,0.05,0.464667,0.486667,0.7,0.74991,0.3,0.0,0.7,0.400269,0.397218,0.401259,-0.004041,-0.003051,-0.005071,0.005071,0.0
phase_only,3,acquisition,1000,1000,0.95,0.05,0.464667,0.486667,0.6,0.749167,0.4,0.0,0.6,0.401964,0.394419,0.399335,-0.004916,-0.007545,0.004537,0.004537,0.0
phase_only,3,acquisition,1100,1100,0.95,0.05,0.514667,0.536667,0.7,0.749972,0.3,0.1,0.6,0.39364,0.391219,0.394797,-0.003578,-0.002422,-0.011501,0.011501,0.006419
phase_only,3,acquisition,1200,1200,0.95,0.05,0.461333,0.483333,0.6,0.749231,0.4,0.2,0.4,0.391417,0.38545,0.388473,-0.003023,-0.005967,0.002403,0.002403,-0.006141
phase_only,3,acquisition,1300,1300,0.95,0.05,0.428,0.45,0.7,0.749191,0.3,0.1,0.6,0.38637,0.380123,0.383227,-0.003104,-0.006248,-0.004971,0.004971,0.001478
phase_only,3,acquisition,1400,1400,0.95,0.05,0.501333,0.523333,0.7,0.749613,0.3,0.0,0.7,0.381076,0.37689,0.380229,-0.003339,-0.004186,0.0,0.0,0.0
phase_only,3,acquisition,1500,1500,0.95,0.05,0.521333,0.543333,0.7,0.748975,0.3,0.3,0.4,0.380004,0.373698,0.375151,-0.001452,-0.006306,-0.00376,0.00376,0.004297
phase_only,3,acquisition,1600,1600,0.95,0.05,0.441333,0.463333,0.6,0.748829,0.4,0.0,0.6,0.377217,0.368737,0.372261,-0.003525,-0.008481,0.005353,0.005353,0.0
phase_only,3,acquisition,1700,1700,0.95,0.05,0.521333,0.543333,0.6,0.748747,0.4,0.3,0.3,0.37579,0.368407,0.369644,-0.001238,-0.007383,-0.005629,0.005629,-0.008578
phase_only,3,acquisition,1800,1800,0.95,0.05,0.481333,0.503333,0.5,0.747844,0.5,0.0,0.5,0.380946,0.367957,0.370472,-0.002515,-0.012989,0.010667,0.010667,0.0
phase_only,3,acquisition,1900,1900,0.95,0.05,0.468,0.49,0.5,0.748288,0.5,0.0,0.5,0.3799,0.368133,0.37231,-0.004177,-0.011766,-0.006009,0.006009,0.0
phase_only,3,acquisition,2000,2000,0.95,0.05,0.444667,0.466667,0.6,0.748728,0.4,0.3,0.3,0.378982,0.371507,0.37273,-0.001222,-0.007474,-0.010163,0.010163,-0.002273
phase_only,3,acquisition,2100,2100,0.95,0.05,0.451333,0.473333,0.6,0.749342,0.4,0.0,0.6,0.373617,0.368666,0.370973,-0.002308,-0.004951,0.004542,0.004542,0.0
phase_only,3,acquisition,2200,2200,0.95,0.05,0.474667,0.496667,0.6,0.750073,0.4,0.2,0.4,0.365595,0.364714,0.366721,-0.002007,-0.000881,-0.010667,0.010667,0.0
phase_only,3,acquisition,2300,2300,0.95,0.05,0.514667,0.536667,0.5,0.747984,0.5,0.0,0.5,0.372443,0.360264,0.362633,-0.002369,-0.012179,0.00067,0.00067,0.0
phase_only,3,acquisition,2400,2400,0.95,0.05,0.501333,0.523333,0.4,0.748169,0.6,0.0,0.4,0.369656,0.358319,0.360872,-0.002553,-0.011337,0.013614,0.013614,0.0
phase_only,3,acquisition,2500,2500,0.95,0.05,0.511333,0.533333,0.4,0.748253,0.6,0.2,0.2,0.366189,0.356096,0.357455,-0.001359,-0.010094,0.002144,0.002144,0.000268
phase_only,3,acquisition,2600,2600,0.95,0.05,0.451333,0.473333,0.6,0.748675,0.4,0.0,0.6,0.363571,0.355258,0.357286,-0.002028,-0.008312,0.006677,0.006677,0.0
phase_only,3,acquisition,2700,2700,0.95,0.05,0.514667,0.536667,0.4,0.747896,0.6,0.1,0.3,0.365106,0.352948,0.354573,-0.001625,-0.012158,-0.004285,0.004285,0.00308
phase_only,3,acquisition,2800,2800,0.95,0.05,0.431333,0.453333,0.5,0.748305,0.5,0.0,0.5,0.366672,0.356458,0.358415,-0.001957,-0.010213,-0.001344,0.001344,0.0
phase_only,3,acquisition,2900,2900,0.95,0.05,0.468,0.49,0.5,0.74848,0.5,0.0,0.5,0.369731,0.360135,0.362563,-0.002428,-0.009596,-0.007338,0.007338,0.0
phase_only,3,acquisition,3000,3000,0.95,0.05,0.501333,0.523333,0.5,0.748133,0.5,0.0,0.5,0.376636,0.365335,0.36759,-0.002255,-0.011301,-0.001337,0.001337,0.0
phase_only,3,reversal,1,3001,0.05,0.95,0.484667,0.506667,0.5,0.748033,0.5,0.0,0.5,0.377199,0.365365,0.367631,-0.002266,-0.011834,-0.011336,0.011336,0.0
phase_only,3,reversal,100,3100,0.05,0.95,0.478,0.5,0.5,0.747892,0.5,0.2,0.3,0.383056,0.370695,0.372655,-0.00196,-0.012361,-0.009333,0.009333,0.0064
phase_only,3,reversal,200,3200,0.05,0.95,0.451333,0.473333,0.6,0.748913,0.4,0.2,0.4,0.380544,0.373306,0.375643,-0.002338,-0.007238,-0.001869,0.001869,0.006409
phase_only,3,reversal,300,3300,0.05,0.95,0.484667,0.506667,0.6,0.749072,0.4,0.3,0.3,0.377208,0.371456,0.37284,-0.001385,-0.005752,-0.006133,0.006133,-0.0056
phase_only,3,reversal,400,3400,0.05,0.95,0.478,0.5,0.5,0.748228,0.5,0.3,0.2,0.380113,0.370316,0.371075,-0.00076,-0.009798,-0.012667,0.012667,-0.005733
phase_only,3,reversal,500,3500,0.05,0.95,0.488,0.51,0.6,0.749682,0.4,0.0,0.6,0.371278,0.368197,0.370419,-0.002222,-0.003081,-0.009069,0.009069,0.0
phase_only,3,reversal,600,3600,0.05,0.95,0.508,0.53,0.6,0.749144,0.4,0.0,0.6,0.372072,0.366095,0.368381,-0.002287,-0.005977,0.006696,0.006696,0.0
phase_only,3,reversal,700,3700,0.05,0.95,0.484667,0.506667,0.6,0.748737,0.4,0.0,0.6,0.372582,0.364644,0.366636,-0.001992,-0.007938,-0.008003,0.008003,0.0
phase_only,3,reversal,800,3800,0.05,0.95,0.491333,0.513333,0.5,0.748149,0.5,0.0,0.5,0.379613,0.367923,0.370891,-0.002968,-0.01169,-0.001333,0.001333,0.0
phase_only,3,reversal,900,3900,0.05,0.95,0.474667,0.496667,0.5,0.748347,0.5,0.0,0.5,0.37992,0.369971,0.371886,-0.001914,-0.009948,-0.001333,0.001333,0.0
phase_only,3,reversal,1000,4000,0.05,0.95,0.491333,0.513333,0.5,0.748563,0.5,0.2,0.3,0.378335,0.369823,0.371295,-0.001471,-0.008512,-0.000667,0.000667,-0.000267
phase_only,3,reversal,1100,4100,0.05,0.95,0.494667,0.516667,0.6,0.747604,0.4,0.0,0.6,0.384258,0.370104,0.372485,-0.002382,-0.014154,0.002135,0.002135,0.0
phase_only,3,reversal,1200,4200,0.05,0.95,0.461333,0.483333,0.5,0.748307,0.5,0.0,0.5,0.386619,0.376025,0.378607,-0.002582,-0.010593,0.0,0.0,0.0
phase_only,3,reversal,1300,4300,0.05,0.95,0.474667,0.496667,0.6,0.748054,0.4,0.1,0.5,0.391147,0.379898,0.381481,-0.001583,-0.011249,-0.009334,0.009334,0.001333
phase_only,3,reversal,1400,4400,0.05,0.95,0.511333,0.533333,0.5,0.748734,0.5,0.1,0.4,0.389366,0.381303,0.383477,-0.002174,-0.008063,0.00401,0.00401,0.006149
phase_only,3,reversal,1500,4500,0.05,0.95,0.484667,0.506667,0.6,0.747966,0.4,0.0,0.6,0.39376,0.381672,0.383817,-0.002145,-0.012087,0.003467,0.003467,0.0
phase_only,3,extinction,1,4501,0.5,0.5,0.488,0.51,0.6,0.747829,0.4,0.0,0.6,0.394472,0.381663,0.383807,-0.002144,-0.012809,-0.023738,0.023738,0.0
phase_only,3,extinction,100,4600,0.5,0.5,0.468,0.49,0.5,0.747905,0.5,0.0,0.5,0.396518,0.383384,0.386594,-0.003209,-0.013134,0.02737,0.02737,0.0
phase_only,3,extinction,200,4700,0.5,0.5,0.481333,0.503333,0.6,0.74794,0.4,0.0,0.6,0.397806,0.385304,0.387884,-0.00258,-0.012502,-0.000533,0.000533,0.0
phase_only,3,extinction,300,4800,0.5,0.5,0.441333,0.463333,0.6,0.747161,0.4,0.1,0.5,0.404682,0.388464,0.390466,-0.002002,-0.016219,-0.022948,0.022948,0.021614
phase_only,3,extinction,400,4900,0.5,0.5,0.478,0.5,0.7,0.74913,0.3,0.1,0.6,0.396417,0.390399,0.392636,-0.002236,-0.006017,0.017334,0.017334,-0.010667
phase_only,3,extinction,500,5000,0.5,0.5,0.484667,0.506667,0.7,0.74963,0.3,0.2,0.5,0.391982,0.389306,0.390533,-0.001227,-0.002677,-0.0056,0.0056,-0.011733
phase_only,3,extinction,600,5100,0.5,0.5,0.464667,0.486667,0.7,0.748776,0.3,0.0,0.7,0.394274,0.386534,0.388568,-0.002035,-0.00774,-0.002401,0.002401,0.0
phase_only,3,extinction,700,5200,0.5,0.5,0.478,0.5,0.6,0.747443,0.4,0.1,0.5,0.401882,0.387903,0.388756,-0.000853,-0.01398,0.029335,0.029335,0.008
phase_only,3,extinction,800,5300,0.5,0.5,0.458,0.48,0.5,0.747412,0.5,0.2,0.3,0.409781,0.395257,0.396663,-0.001406,-0.014524,-0.016668,0.016668,0.016535
phase_only,3,extinction,900,5400,0.5,0.5,0.458,0.48,0.6,0.748717,0.4,0.0,0.6,0.404156,0.39565,0.398329,-0.002679,-0.008505,0.0,0.0,0.0
phase_only,3,extinction,1000,5500,0.5,0.5,0.501333,0.523333,0.6,0.748143,0.4,0.0,0.6,0.407153,0.395217,0.398506,-0.003288,-0.011936,-0.017072,0.017072,0.0
phase_only,3,extinction,1100,5600,0.5,0.5,0.494667,0.516667,0.6,0.749809,0.4,0.0,0.6,0.3977,0.394489,0.397894,-0.003404,-0.003211,-0.004,0.004,0.0
phase_only,3,extinction,1200,5700,0.5,0.5,0.464667,0.486667,0.6,0.749782,0.4,0.1,0.5,0.394218,0.391408,0.393994,-0.002586,-0.00281,0.003207,0.003207,-0.007884
phase_only,3,extinction,1300,5800,0.5,0.5,0.474667,0.496667,0.7,0.750385,0.3,0.3,0.4,0.386487,0.388027,0.388889,-0.000862,0.00154,0.003468,0.003468,0.0008
phase_only,3,extinction,1400,5900,0.5,0.5,0.481333,0.503333,0.7,0.750123,0.3,0.0,0.7,0.383596,0.383237,0.384852,-0.001615,-0.000359,-0.0008,0.0008,0.0
phase_only,3,extinction,1500,6000,0.5,0.5,0.474667,0.496667,0.6,0.749495,0.4,0.0,0.6,0.38199,0.378178,0.379963,-0.001785,-0.003812,-0.0176,0.0176,0.0
phase_only,4,acquisition,1,1,0.95,0.05,-0.022,0.0,1.0,0.758833,0.0,0.1,0.9,-0.034939,0.003482,0.017388,-0.013906,0.038421,0.0,0.0,-0.000134
phase_only,4,acquisition,100,100,0.95,0.05,0.448,0.47,0.5,0.747128,0.5,0.1,0.4,0.069086,0.052234,0.055358,-0.003123,-0.016851,0.003342,0.003342,-0.001738
phase_only,4,acquisition,200,200,0.95,0.05,0.501333,0.523333,0.5,0.747,0.5,0.2,0.3,0.141369,0.125424,0.126448,-0.001024,-0.015945,0.008012,0.008012,0.00454
phase_only,4,acquisition,300,300,0.95,0.05,0.524667,0.546667,0.6,0.748083,0.4,0.2,0.4,0.207913,0.19882,0.198115,0.000706,-0.009093,-0.000537,0.000537,0.006445
phase_only,4,acquisition,400,400,0.95,0.05,0.481333,0.503333,0.6,0.747186,0.4,0.2,0.4,0.272926,0.258612,0.258661,-4.9e-05,-0.014314,0.001333,0.001333,-0.001333
phase_only,4,acquisition,500,500,0.95,0.05,0.451333,0.473333,0.6,0.748284,0.4,0.3,0.3,0.322755,0.313624,0.314505,-0.000881,-0.009131,-0.014425,0.014425,0.010552
phase_only,4,acquisition,600,600,0.95,0.05,0.504667,0.526667,0.6,0.749279,0.4,0.4,0.2,0.356163,0.354572,0.351779,0.002794,-0.001591,0.005608,0.005608,-0.007745
phase_only,4,acquisition,700,700,0.95,0.05,0.471333,0.493333,0.7,0.749467,0.3,0.4,0.3,0.372786,0.372334,0.369201,0.003133,-0.000452,-0.004534,0.004534,-0.0016
phase_only,4,acquisition,800,800,0.95,0.05,0.448,0.47,0.7,0.749916,0.3,0.5,0.2,0.375037,0.377575,0.373406,0.004169,0.002539,-0.002538,0.002538,0.00334
phase_only,4,acquisition,900,900,0.95,0.05,0.458,0.48,0.7,0.749861,0.3,0.5,0.2,0.376326,0.378943,0.374224,0.004719,0.002617,-0.000667,0.000667,0.002002
phase_only,4,acquisition,1000,1000,0.95,0.05,0.498,0.52,0.6,0.748717,0.4,0.5,0.1,0.381561,0.378075,0.373433,0.004642,-0.003485,0.009076,0.009076,-0.002669
phase_only,4,acquisition,1100,1100,0.95,0.05,0.501333,0.523333,0.6,0.74872,0.4,0.4,0.2,0.384609,0.380532,0.376808,0.003724,-0.004076,-0.006674,0.006674,0.0
phase_only,4,acquisition,1200,1200,0.95,0.05,0.461333,0.483333,0.6,0.748893,0.4,0.5,0.1,0.38735,0.383917,0.380598,0.003319,-0.003433,-0.009348,0.009348,0.0
phase_only,4,acquisition,1300,1300,0.95,0.05,0.444667,0.466667,0.7,0.749764,0.3,0.5,0.2,0.38333,0.385046,0.380869,0.004176,0.001716,-0.002811,0.002811,-0.004685
phase_only,4,acquisition,1400,1400,0.95,0.05,0.468,0.49,0.6,0.749951,0.4,0.4,0.2,0.380014,0.382355,0.378676,0.003679,0.00234,0.001334,0.001334,0.001334
phase_only,4,acquisition,1500,1500,0.95,0.05,0.411333,0.433333,0.6,0.748501,0.4,0.3,0.3,0.379484,0.373896,0.370553,0.003343,-0.005588,-0.001079,0.001079,-0.00755
phase_only,4,acquisition,1600,1600,0.95,0.05,0.461333,0.483333,0.6,0.748426,0.4,0.2,0.4,0.382961,0.375984,0.37417,0.001814,-0.006977,0.014163,0.014163,-0.004276
phase_only,4,acquisition,1700,1700,0.95,0.05,0.494667,0.516667,0.6,0.749143,0.4,0.2,0.4,0.386043,0.383022,0.380966,0.002057,-0.003021,-0.003202,0.003202,-0.001601
phase_only,4,acquisition,1800,1800,0.95,0.05,0.471333,0.493333,0.6,0.748977,0.4,0.3,0.3,0.388341,0.385278,0.381936,0.003342,-0.003064,0.006133,0.006133,-0.003067
phase_only,4,acquisition,1900,1900,0.95,0.05,0.458,0.48,0.5,0.747628,0.5,0.3,0.2,0.394556,0.384123,0.381149,0.002974,-0.010434,-0.008685,0.008685,0.000935
phase_only,4,acquisition,2000,2000,0.95,0.05,0.458,0.48,0.5,0.747626,0.5,0.4,0.1,0.39776,0.387626,0.384212,0.003414,-0.010134,-0.003338,0.003338,0.00267
phase_only,4,acquisition,2100,2100,0.95,0.05,0.481333,0.503333,0.6,0.749107,0.4,0.4,0.2,0.395175,0.393044,0.389328,0.003716,-0.002132,0.0064,0.0064,-0.0056
phase_only,4,acquisition,2200,2200,0.95,0.05,0.484667,0.506667,0.5,0.747551,0.5,0.3,0.2,0.407601,0.395595,0.39442,0.001174,-0.012006,-0.011337,0.011337,0.002534
phase_only,4,acquisition,2300,2300,0.95,0.05,0.461333,0.483333,0.5,0.748168,0.5,0.5,0.0,0.40462,0.398019,0.393557,0.004462,-0.006602,-0.011346,0.011346,0.011346
phase_only,4,acquisition,2400,2400,0.95,0.05,0.458,0.48,0.6,0.748766,0.4,0.5,0.1,0.39935,0.395197,0.391793,0.003404,-0.004153,0.011216,0.011216,-0.010682
phase_only,4,acquisition,2500,2500,0.95,0.05,0.468,0.49,0.6,0.748447,0.4,0.3,0.3,0.399742,0.392625,0.391138,0.001487,-0.007116,0.010137,0.010137,-0.01774
phase_only,4,acquisition,2600,2600,0.95,0.05,0.498,0.52,0.6,0.749619,0.4,0.4,0.2,0.392581,0.392509,0.38976,0.00275,-7.2e-05,0.018163,0.018163,-0.015225
phase_only,4,acquisition,2700,2700,0.95,0.05,0.464667,0.486667,0.5,0.748024,0.5,0.4,0.1,0.397605,0.388936,0.386443,0.002493,-0.008669,-0.000668,0.000668,0.004272
phase_only,4,acquisition,2800,2800,0.95,0.05,0.474667,0.496667,0.6,0.748897,0.4,0.3,0.3,0.392162,0.387474,0.385923,0.001551,-0.004688,0.0016,0.0016,-0.003467
phase_only,4,acquisition,2900,2900,0.95,0.05,0.511333,0.533333,0.5,0.748045,0.5,0.2,0.3,0.397814,0.387866,0.387476,0.000389,-0.009948,-0.012031,0.012031,0.003743
phase_only,4,acquisition,3000,3000,0.95,0.05,0.471333,0.493333,0.5,0.748292,0.5,0.3,0.2,0.396842,0.388887,0.38745,0.001437,-0.007955,0.002667,0.002667,0.008801
phase_only,4,reversal,1,3001,0.05,0.95,0.494667,0.516667,0.6,0.748362,0.4,0.3,0.3,0.396474,0.388838,0.387476,0.001362,-0.007636,0.004006,0.004006,-0.010684
