feature_condition,seed,phase,phase_episode,global_episode,p_proxy_given_reward,p_proxy_given_no_reward,reward,goal_rate,SPI,CDS,causal_action_rate,proxy_action_rate,neutral_action_rate,Q_causal,Q_proxy,Q_neutral_mean,proxy_Q_advantage,proxy_vs_causal_Q,proxy_dependence,abs_proxy_dependence,proxy_action_dependence
phase_plus_proxy,5,reversal,800,3800,0.05,0.95,0.451333,0.473333,0.8,0.75621,0.2,0.205667,0.594333,0.326139,0.358571,0.360547,-0.001976,0.032432,0.002138,0.002138,0.393746
phase_plus_proxy,5,reversal,900,3900,0.05,0.95,0.534667,0.556667,0.682,0.753763,0.318,0.0,0.682,0.335588,0.350033,0.359519,-0.009486,0.014445,-0.398766,0.398766,0.0
phase_plus_proxy,5,reversal,1000,4000,0.05,0.95,0.464667,0.486667,0.646667,0.753631,0.353333,0.0,0.646667,0.352195,0.363678,0.377271,-0.013594,0.011482,-0.704319,0.704319,0.0
phase_plus_proxy,5,reversal,1100,4100,0.05,0.95,0.451333,0.473333,0.617667,0.752639,0.382333,0.0,0.617667,0.374832,0.377266,0.39726,-0.019993,0.002435,-0.798747,0.798747,0.0
phase_plus_proxy,5,reversal,1200,4200,0.05,0.95,0.468,0.49,0.601333,0.75391,0.398667,0.0,0.601333,0.383643,0.385523,0.417678,-0.032154,0.00188,-0.801072,0.801072,0.0
phase_plus_proxy,5,reversal,1300,4300,0.05,0.95,0.484667,0.506667,0.540333,0.755352,0.459667,0.0,0.540333,0.379749,0.391877,0.421734,-0.029857,0.012128,-0.897786,0.897786,0.0
phase_plus_proxy,5,reversal,1400,4400,0.05,0.95,0.511333,0.533333,0.523333,0.756606,0.476667,0.284333,0.239,0.370738,0.397558,0.417292,-0.019734,0.02682,-0.902208,0.902208,0.602827
phase_plus_proxy,5,reversal,1500,4500,0.05,0.95,0.464667,0.486667,0.556333,0.758952,0.443667,0.455333,0.101,0.357351,0.40131,0.415849,-0.014539,0.043958,-0.897505,0.897505,0.900461
phase_plus_proxy,5,extinction,1,4501,0.5,0.5,0.478,0.5,0.552667,0.758884,0.447333,0.447,0.105667,0.357583,0.401014,0.41576,-0.014745,0.043431,-0.894071,0.894071,0.894596
phase_plus_proxy,5,extinction,100,4600,0.5,0.5,0.464667,0.486667,0.541,0.761914,0.459,0.493333,0.047667,0.334358,0.398378,0.409159,-0.010782,0.064019,-0.905921,0.905921,1.0
phase_plus_proxy,5,extinction,200,4700,0.5,0.5,0.461333,0.483333,0.589333,0.765375,0.410667,0.494,0.095333,0.30921,0.397388,0.402224,-0.004837,0.088177,-0.811594,0.811594,1.0
phase_plus_proxy,5,extinction,300,4800,0.5,0.5,0.498,0.52,0.617667,0.768468,0.382333,0.517,0.100667,0.288975,0.394684,0.399208,-0.004524,0.105709,-0.79158,0.79158,1.0
phase_plus_proxy,5,extinction,400,4900,0.5,0.5,0.474667,0.496667,0.646333,0.770075,0.353667,0.496,0.150333,0.273271,0.384486,0.394533,-0.010047,0.111214,-0.70172,0.70172,1.0
phase_plus_proxy,5,extinction,500,5000,0.5,0.5,0.461333,0.483333,0.691667,0.771109,0.308333,0.500333,0.191333,0.259879,0.376867,0.3865,-0.009632,0.116989,-0.617078,0.617078,1.0
phase_plus_proxy,5,extinction,600,5100,0.5,0.5,0.498,0.52,0.694,0.77136,0.306,0.197333,0.496667,0.254728,0.37207,0.382186,-0.010116,0.117342,-0.607545,0.607545,0.397582
phase_plus_proxy,5,extinction,700,5200,0.5,0.5,0.444667,0.466667,0.682,0.769768,0.318,0.282,0.4,0.262134,0.371396,0.37861,-0.007214,0.109263,-0.611538,0.611538,0.5875
phase_plus_proxy,5,extinction,800,5300,0.5,0.5,0.474667,0.496667,0.703333,0.767366,0.296667,0.502667,0.200667,0.274374,0.373626,0.373705,-7.9e-05,0.099252,-0.596515,0.596515,1.0
phase_plus_proxy,5,extinction,900,5400,0.5,0.5,0.481333,0.503333,0.738333,0.767752,0.261667,0.389667,0.348667,0.268136,0.368753,0.369114,-0.000362,0.100616,-0.515092,0.515092,0.792005
phase_plus_proxy,5,extinction,1000,5500,0.5,0.5,0.461333,0.483333,0.697,0.765709,0.303,0.343333,0.353667,0.272235,0.359669,0.361581,-0.001912,0.087434,-0.596066,0.596066,0.698305
phase_plus_proxy,5,extinction,1100,5600,0.5,0.5,0.468,0.49,0.695,0.763214,0.305,0.448,0.247,0.283529,0.360626,0.356104,0.004523,0.077098,-0.610407,0.610407,0.895403
phase_plus_proxy,5,extinction,1200,5700,0.5,0.5,0.434667,0.456667,0.651,0.760754,0.349,0.5,0.151,0.298912,0.367155,0.355021,0.012134,0.068243,-0.698,0.698,1.0
phase_plus_proxy,5,extinction,1300,5800,0.5,0.5,0.441333,0.463333,0.700667,0.76123,0.299333,0.508667,0.192,0.297729,0.367691,0.35651,0.011181,0.069962,-0.609227,0.609227,1.0
phase_plus_proxy,5,extinction,1400,5900,0.5,0.5,0.454667,0.476667,0.710333,0.759465,0.289667,0.451667,0.258667,0.305598,0.363874,0.355025,0.00885,0.058277,-0.578947,0.578947,0.903936
phase_plus_proxy,5,extinction,1500,6000,0.5,0.5,0.441333,0.463333,0.692667,0.758909,0.307333,0.402,0.290667,0.306313,0.360418,0.352934,0.007484,0.054105,-0.616722,0.616722,0.801329
phase_plus_proxy,6,acquisition,1,1,0.95,0.05,-0.022,0.0,1.0,0.755647,0.0,0.789667,0.210333,-0.02631,0.012066,-2e-06,0.012068,0.038377,0.0,0.0,-0.404487
phase_plus_proxy,6,acquisition,100,100,0.95,0.05,0.408,0.43,0.581667,0.748251,0.418333,0.0,0.581667,0.025486,0.015952,0.016361,-0.000408,-0.009534,0.899642,0.899642,0.0
phase_plus_proxy,6,acquisition,200,200,0.95,0.05,0.518,0.54,0.231,0.744451,0.769,0.0,0.231,0.078093,0.047671,0.049463,-0.001793,-0.030422,0.50181,0.50181,0.0
phase_plus_proxy,6,acquisition,300,300,0.95,0.05,0.488,0.51,0.295333,0.744309,0.704667,0.0,0.295333,0.137649,0.107306,0.108077,-0.000771,-0.030343,0.601085,0.601085,0.0
phase_plus_proxy,6,acquisition,400,400,0.95,0.05,0.498,0.52,0.288333,0.744507,0.711667,0.0,0.288333,0.196156,0.166846,0.167836,-0.00099,-0.02931,0.602368,0.602368,0.0
phase_plus_proxy,6,acquisition,500,500,0.95,0.05,0.511333,0.533333,0.373333,0.746111,0.626667,0.0,0.373333,0.242331,0.220801,0.222916,-0.002115,-0.02153,0.8,0.8,0.0
phase_plus_proxy,6,acquisition,600,600,0.95,0.05,0.534667,0.556667,0.358667,0.745312,0.641333,0.0,0.358667,0.29707,0.270262,0.274217,-0.003954,-0.026808,0.800595,0.800595,0.0
phase_plus_proxy,6,acquisition,700,700,0.95,0.05,0.511333,0.533333,0.378,0.746253,0.622,0.235,0.143,0.335013,0.316018,0.315816,0.000202,-0.018996,0.803116,0.803116,-0.499292
phase_plus_proxy,6,acquisition,800,800,0.95,0.05,0.494667,0.516667,0.481333,0.74796,0.518667,0.427,0.054333,0.362892,0.355017,0.351773,0.003244,-0.007875,0.793369,0.793369,-0.897059
phase_plus_proxy,6,acquisition,900,900,0.95,0.05,0.451333,0.473333,0.573,0.750342,0.427,0.417667,0.155333,0.369816,0.374006,0.371745,0.002261,0.00419,0.897687,0.897687,-0.796567
phase_plus_proxy,6,acquisition,1000,1000,0.95,0.05,0.491333,0.513333,0.531,0.749818,0.469,0.479,0.052,0.394779,0.398243,0.393005,0.005238,0.003464,0.900192,0.900192,-1.0
phase_plus_proxy,6,acquisition,1100,1100,0.95,0.05,0.464667,0.486667,0.559,0.75125,0.441,0.509667,0.049333,0.399064,0.412631,0.403881,0.008749,0.013566,0.899388,0.899388,-1.0
phase_plus_proxy,6,acquisition,1200,1200,0.95,0.05,0.498,0.52,0.534,0.752172,0.466,0.336667,0.197333,0.406838,0.419865,0.419351,0.000514,0.013027,0.901935,0.901935,-0.696552
phase_plus_proxy,6,acquisition,1300,1300,0.95,0.05,0.478,0.5,0.546667,0.752762,0.453333,0.446667,0.1,0.400892,0.417967,0.416262,0.001705,0.017075,0.900662,0.900662,-0.899329
phase_plus_proxy,6,acquisition,1400,1400,0.95,0.05,0.464667,0.486667,0.515333,0.75438,0.484667,0.0,0.515333,0.384772,0.410046,0.40931,0.000736,0.025274,1.0,1.0,0.0
phase_plus_proxy,6,acquisition,1500,1500,0.95,0.05,0.478,0.5,0.505,0.754104,0.495,0.455333,0.049667,0.38409,0.409053,0.406752,0.002301,0.024963,1.0,1.0,-0.90165
phase_plus_proxy,6,acquisition,1600,1600,0.95,0.05,0.478,0.5,0.506333,0.755132,0.493667,0.200333,0.306,0.375668,0.405527,0.404445,0.001082,0.029859,1.0,1.0,-0.395655
phase_plus_proxy,6,acquisition,1700,1700,0.95,0.05,0.458,0.48,0.519667,0.756071,0.480333,0.0,0.519667,0.369966,0.404425,0.404366,5.9e-05,0.034459,1.0,1.0,0.0
phase_plus_proxy,6,acquisition,1800,1800,0.95,0.05,0.468,0.49,0.516,0.756853,0.484,0.414,0.102,0.368158,0.408852,0.406092,0.00276,0.040694,1.0,1.0,-0.802326
phase_plus_proxy,6,acquisition,1900,1900,0.95,0.05,0.494667,0.516667,0.487667,0.756369,0.512333,0.343667,0.144,0.375729,0.413217,0.411675,0.001542,0.037488,1.0,1.0,-0.704716
phase_plus_proxy,6,acquisition,2000,2000,0.95,0.05,0.474667,0.496667,0.5,0.759297,0.5,0.299333,0.200667,0.359678,0.413248,0.411721,0.001527,0.05357,1.0,1.0,-0.598667
phase_plus_proxy,6,acquisition,2100,2100,0.95,0.05,0.481333,0.503333,0.493667,0.758419,0.506333,0.396667,0.097,0.365321,0.415413,0.412264,0.003149,0.050092,1.0,1.0,-0.803511
phase_plus_proxy,6,acquisition,2200,2200,0.95,0.05,0.458,0.48,0.515,0.761009,0.485,0.309333,0.205667,0.352385,0.416158,0.414194,0.001964,0.063773,1.0,1.0,-0.600647
phase_plus_proxy,6,acquisition,2300,2300,0.95,0.05,0.494667,0.516667,0.538,0.761417,0.462,0.0,0.538,0.352798,0.417309,0.417848,-0.000538,0.064511,0.900585,0.900585,0.0
phase_plus_proxy,6,acquisition,2400,2400,0.95,0.05,0.468,0.49,0.511333,0.762501,0.488667,0.0,0.511333,0.342154,0.41158,0.414203,-0.002623,0.069425,1.0,1.0,0.0
phase_plus_proxy,6,acquisition,2500,2500,0.95,0.05,0.484667,0.506667,0.546,0.762757,0.454,0.0,0.546,0.342839,0.412913,0.416781,-0.003869,0.070074,0.901987,0.901987,0.0
phase_plus_proxy,6,acquisition,2600,2600,0.95,0.05,0.454667,0.476667,0.57,0.763964,0.43,0.0,0.57,0.335351,0.413732,0.415449,-0.001717,0.07838,0.899582,0.899582,0.0
phase_plus_proxy,6,acquisition,2700,2700,0.95,0.05,0.451333,0.473333,0.573333,0.764543,0.426667,0.417333,0.156,0.331603,0.414981,0.414389,0.000593,0.083378,0.896987,0.896987,-0.599466
phase_plus_proxy,6,acquisition,2800,2800,0.95,0.05,0.458,0.48,0.568,0.765163,0.432,0.051667,0.516333,0.331312,0.414925,0.419737,-0.004812,0.083613,0.899375,0.899375,-0.099423
phase_plus_proxy,6,acquisition,2900,2900,0.95,0.05,0.554667,0.576667,0.482667,0.762856,0.517333,0.482667,0.0,0.355121,0.429665,0.428833,0.000832,0.074544,0.896592,0.896592,-0.896592
phase_plus_proxy,6,acquisition,3000,3000,0.95,0.05,0.478,0.5,0.549667,0.766123,0.450333,0.348333,0.201333,0.323387,0.415677,0.415982,-0.000305,0.09229,0.899467,0.899467,-0.697597
phase_plus_proxy,6,reversal,1,3001,0.05,0.95,0.444667,0.466667,0.523333,0.764757,0.476667,0.376667,0.146667,0.334348,0.419044,0.419297,-0.000253,0.084697,0.898806,0.898806,-0.801987
phase_plus_proxy,6,reversal,100,3100,0.05,0.95,0.474667,0.496667,0.601,0.767465,0.399,0.401333,0.199667,0.308181,0.408477,0.408123,0.000354,0.100296,0.801205,0.801205,-0.799469
phase_plus_proxy,6,reversal,200,3200,0.05,0.95,0.468,0.49,0.595333,0.766106,0.404667,0.494333,0.101,0.309053,0.401894,0.400554,0.00134,0.092841,0.800264,0.800264,-1.0
phase_plus_proxy,6,reversal,300,3300,0.05,0.95,0.518,0.54,0.670667,0.766725,0.329333,0.0,0.670667,0.297285,0.389621,0.393122,-0.003502,0.092336,0.700709,0.700709,0.0
phase_plus_proxy,6,reversal,400,3400,0.05,0.95,0.458,0.48,0.686667,0.764356,0.313333,0.196,0.490667,0.306472,0.386297,0.387389,-0.001092,0.079825,0.60567,0.60567,-0.406077
phase_plus_proxy,6,reversal,500,3500,0.05,0.95,0.471333,0.493333,0.746333,0.762656,0.253667,0.4,0.346333,0.311343,0.381823,0.381606,0.000216,0.07048,0.500658,0.500658,0.005334
phase_plus_proxy,6,reversal,600,3600,0.05,0.95,0.511333,0.533333,0.909333,0.763988,0.090667,0.188,0.721333,0.292191,0.368771,0.369149,-0.000377,0.076581,0.194009,0.194009,0.402282
phase_plus_proxy,6,reversal,700,3700,0.05,0.95,0.438,0.46,0.890667,0.759636,0.109333,0.158333,0.732333,0.31465,0.365889,0.367711,-0.001822,0.051239,0.202845,0.202845,0.293754
phase_plus_proxy,6,reversal,800,3800,0.05,0.95,0.434667,0.456667,0.752667,0.755216,0.247333,0.0,0.752667,0.331978,0.356985,0.3621,-0.005115,0.025007,-0.106238,0.106238,0.0
phase_plus_proxy,6,reversal,900,3900,0.05,0.95,0.491333,0.513333,0.642667,0.752687,0.357333,0.0,0.642667,0.347833,0.357804,0.365525,-0.007721,0.009972,-0.496007,0.496007,0.0
phase_plus_proxy,6,reversal,1000,4000,0.05,0.95,0.481333,0.503333,0.644,0.752683,0.356,0.0,0.644,0.361842,0.367025,0.382841,-0.015815,0.005184,-0.704485,0.704485,0.0
phase_plus_proxy,6,reversal,1100,4100,0.05,0.95,0.491333,0.513333,0.590333,0.751659,0.409667,0.0,0.590333,0.38298,0.377893,0.401728,-0.023835,-0.005087,-0.795984,0.795984,0.0
phase_plus_proxy,6,reversal,1200,4200,0.05,0.95,0.471333,0.493333,0.61,0.754255,0.39,0.0,0.61,0.381561,0.391302,0.414978,-0.023677,0.009741,-0.795377,0.795377,0.0
phase_plus_proxy,6,reversal,1300,4300,0.05,0.95,0.431333,0.453333,0.593,0.758328,0.407,0.0,0.593,0.363071,0.400665,0.417308,-0.016642,0.037594,-0.901107,0.901107,0.0
phase_plus_proxy,6,reversal,1400,4400,0.05,0.95,0.438,0.46,0.583667,0.760404,0.416333,0.265,0.318667,0.350926,0.404189,0.415899,-0.01171,0.053263,-0.901154,0.901154,0.492565
phase_plus_proxy,6,reversal,1500,4500,0.05,0.95,0.518,0.54,0.515667,0.757749,0.484333,0.462333,0.053333,0.356244,0.396774,0.407467,-0.010693,0.04053,-0.900806,0.900806,1.0
phase_plus_proxy,6,extinction,1,4501,0.5,0.5,0.488,0.51,0.551333,0.759836,0.448667,0.499667,0.051667,0.346024,0.399162,0.408062,-0.0089,0.053138,-0.896736,0.896736,1.0
phase_plus_proxy,6,extinction,100,4600,0.5,0.5,0.418,0.44,0.539,0.761104,0.461,0.484333,0.054667,0.33595,0.399997,0.404566,-0.004569,0.064047,-0.893988,0.893988,1.0
phase_plus_proxy,6,extinction,200,4700,0.5,0.5,0.508,0.53,0.615,0.768026,0.385,0.515333,0.099667,0.294683,0.4001,0.402015,-0.001916,0.105416,-0.79436,0.79436,1.0
phase_plus_proxy,6,extinction,300,4800,0.5,0.5,0.471333,0.493333,0.612333,0.767304,0.387667,0.51,0.102333,0.291473,0.392965,0.394454,-0.00149,0.101492,-0.791156,0.791156,1.0
phase_plus_proxy,6,extinction,400,4900,0.5,0.5,0.471333,0.493333,0.653333,0.769205,0.346667,0.504,0.149333,0.276378,0.38913,0.389698,-0.000568,0.112752,-0.698925,0.698925,1.0
phase_plus_proxy,6,extinction,500,5000,0.5,0.5,0.478,0.5,0.698333,0.77139,0.301667,0.503667,0.194667,0.264763,0.391159,0.389184,0.001975,0.126396,-0.60779,0.60779,1.0
phase_plus_proxy,6,extinction,600,5100,0.5,0.5,0.478,0.5,0.693,0.771326,0.307,0.343667,0.349333,0.261921,0.385782,0.385871,-9e-05,0.123861,-0.61523,0.61523,0.685961
phase_plus_proxy,6,extinction,700,5200,0.5,0.5,0.458,0.48,0.749,0.770745,0.251,0.301333,0.447667,0.264614,0.385963,0.383176,0.002788,0.121349,-0.501332,0.501332,0.603471
phase_plus_proxy,6,extinction,800,5300,0.5,0.5,0.514667,0.536667,0.753667,0.769421,0.246333,0.404,0.349667,0.270467,0.385228,0.379423,0.005805,0.114761,-0.49664,0.49664,0.801587
phase_plus_proxy,6,extinction,900,5400,0.5,0.5,0.441333,0.463333,0.693,0.766249,0.307,0.494667,0.198333,0.289379,0.390662,0.377001,0.013661,0.101283,-0.60752,0.60752,1.0
phase_plus_proxy,6,extinction,1000,5500,0.5,0.5,0.524667,0.546667,0.698,0.765484,0.302,0.403,0.295,0.29137,0.386726,0.374707,0.012019,0.095356,-0.614237,0.614237,0.792787
phase_plus_proxy,6,extinction,1100,5600,0.5,0.5,0.528,0.55,0.711667,0.764684,0.288333,0.470333,0.241333,0.29345,0.386367,0.370426,0.015941,0.092917,-0.606167,0.606167,0.897012
phase_plus_proxy,6,extinction,1200,5700,0.5,0.5,0.501333,0.523333,0.697,0.761127,0.303,0.394,0.303,0.307434,0.37816,0.3653,0.01286,0.070726,-0.58683,0.58683,0.814611
phase_plus_proxy,6,extinction,1300,5800,0.5,0.5,0.564667,0.586667,0.722333,0.762217,0.277667,0.468,0.254333,0.298217,0.377349,0.36044,0.016908,0.079132,-0.57727,0.57727,0.901734
phase_plus_proxy,6,extinction,1400,5900,0.5,0.5,0.441333,0.463333,0.695,0.759257,0.305,0.452,0.243,0.309576,0.37158,0.355473,0.016107,0.062004,-0.614919,0.614919,0.896825
phase_plus_proxy,6,extinction,1500,6000,0.5,0.5,0.471333,0.493333,0.704,0.75874,0.296,0.406667,0.297333,0.307262,0.364019,0.350988,0.013031,0.056757,-0.604082,0.604082,0.797386
phase_plus_proxy,7,acquisition,1,1,0.95,0.05,-0.022,0.0,1.0,0.752252,0.0,0.0,1.0,-0.038816,-0.048724,-0.016072,-0.032652,-0.009908,0.0,0.0,0.0
phase_plus_proxy,7,acquisition,100,100,0.95,0.05,0.528,0.55,0.089667,0.743872,0.910333,0.0,0.089667,0.048955,0.012854,0.018446,-0.005592,-0.0361,0.199407,0.199407,0.0
phase_plus_proxy,7,acquisition,200,200,0.95,0.05,0.458,0.48,0.207,0.742961,0.793,0.0,0.207,0.132658,0.094515,0.096284,-0.001769,-0.038142,0.402724,0.402724,0.0
phase_plus_proxy,7,acquisition,300,300,0.95,0.05,0.408,0.43,0.337,0.74599,0.663,0.0,0.337,0.188873,0.162896,0.170446,-0.00755,-0.025977,0.603943,0.603943,0.0
phase_plus_proxy,7,acquisition,400,400,0.95,0.05,0.501333,0.523333,0.337,0.745079,0.663,0.0,0.337,0.260215,0.232089,0.235893,-0.003804,-0.028126,0.702571,0.702571,0.0
phase_plus_proxy,7,acquisition,500,500,0.95,0.05,0.471333,0.493333,0.406,0.747016,0.594,0.0,0.406,0.302834,0.285927,0.288364,-0.002437,-0.016906,0.801316,0.801316,0.0
phase_plus_proxy,7,acquisition,600,600,0.95,0.05,0.488,0.51,0.438333,0.7477,0.561667,0.0,0.438333,0.342459,0.330206,0.331269,-0.001063,-0.012253,0.90192,0.90192,0.0
phase_plus_proxy,7,acquisition,700,700,0.95,0.05,0.478,0.5,0.450333,0.747423,0.549667,0.047333,0.403,0.372664,0.359651,0.359786,-0.000134,-0.013013,0.897674,0.897674,-0.094352
phase_plus_proxy,7,acquisition,800,800,0.95,0.05,0.474667,0.496667,0.503667,0.749283,0.496333,0.251333,0.252333,0.385293,0.383098,0.381841,0.001257,-0.002195,1.0,1.0,-0.499007
phase_plus_proxy,7,acquisition,900,900,0.95,0.05,0.481333,0.503333,0.494,0.749237,0.506,0.297333,0.196667,0.399605,0.397334,0.395898,0.001436,-0.002271,1.0,1.0,-0.601889
phase_plus_proxy,7,acquisition,1000,1000,0.95,0.05,0.461333,0.483333,0.521667,0.75095,0.478333,0.260333,0.261333,0.395823,0.403014,0.401153,0.00186,0.007191,1.0,1.0,-0.499042
phase_plus_proxy,7,acquisition,1100,1100,0.95,0.05,0.501333,0.523333,0.481333,0.750899,0.518667,0.0,0.481333,0.401598,0.407354,0.40739,-3.7e-05,0.005756,1.0,1.0,0.0
phase_plus_proxy,7,acquisition,1200,1200,0.95,0.05,0.454667,0.476667,0.524667,0.752562,0.475333,0.0,0.524667,0.389144,0.402673,0.404567,-0.001894,0.013529,1.0,1.0,0.0
phase_plus_proxy,7,acquisition,1300,1300,0.95,0.05,0.501333,0.523333,0.476333,0.751415,0.523667,0.0,0.476333,0.404958,0.412287,0.414511,-0.002224,0.007329,1.0,1.0,0.0
phase_plus_proxy,7,acquisition,1400,1400,0.95,0.05,0.464667,0.486667,0.517,0.753199,0.483,0.0,0.517,0.398688,0.416378,0.417659,-0.001281,0.01769,1.0,1.0,0.0
phase_plus_proxy,7,acquisition,1500,1500,0.95,0.05,0.508,0.53,0.468667,0.754624,0.531333,0.0,0.468667,0.400474,0.42756,0.426417,0.001143,0.027087,1.0,1.0,0.0
phase_plus_proxy,7,acquisition,1600,1600,0.95,0.05,0.494667,0.516667,0.486667,0.755453,0.513333,0.0,0.486667,0.392665,0.423755,0.4236,0.000155,0.031091,1.0,1.0,0.0
phase_plus_proxy,7,acquisition,1700,1700,0.95,0.05,0.461333,0.483333,0.514,0.757962,0.486,0.514,0.0,0.375868,0.422571,0.419647,0.002924,0.046703,1.0,1.0,-1.0
phase_plus_proxy,7,acquisition,1800,1800,0.95,0.05,0.494667,0.516667,0.483667,0.757387,0.516333,0.483667,0.0,0.380683,0.422472,0.422284,0.000188,0.041789,1.0,1.0,-1.0
phase_plus_proxy,7,acquisition,1900,1900,0.95,0.05,0.461333,0.483333,0.567667,0.759061,0.432333,0.518333,0.049333,0.368331,0.41954,0.419152,0.000388,0.051209,0.897578,0.897578,-1.0
phase_plus_proxy,7,acquisition,2000,2000,0.95,0.05,0.421333,0.443333,0.600333,0.761228,0.399667,0.555,0.045333,0.350809,0.414563,0.413374,0.001189,0.063754,0.898127,0.898127,-1.0
phase_plus_proxy,7,acquisition,2100,2100,0.95,0.05,0.491333,0.513333,0.536,0.758793,0.464,0.389667,0.146333,0.372686,0.422205,0.422669,-0.000463,0.049519,0.898644,0.898644,-0.805651
phase_plus_proxy,7,acquisition,2200,2200,0.95,0.05,0.488,0.51,0.539667,0.760633,0.460333,0.0,0.539667,0.361733,0.420605,0.42241,-0.001805,0.058871,0.902025,0.902025,0.0
phase_plus_proxy,7,acquisition,2300,2300,0.95,0.05,0.451333,0.473333,0.567,0.761686,0.433,0.0,0.567,0.354578,0.418941,0.421697,-0.002757,0.064363,0.898962,0.898962,0.0
phase_plus_proxy,7,acquisition,2400,2400,0.95,0.05,0.498,0.52,0.526333,0.760914,0.473667,0.336333,0.19,0.362409,0.425188,0.424183,0.001005,0.062779,0.899937,0.899937,-0.498811
phase_plus_proxy,7,acquisition,2500,2500,0.95,0.05,0.454667,0.476667,0.567667,0.763648,0.432333,0.567667,0.0,0.342769,0.422612,0.419079,0.003533,0.079843,0.898822,0.898822,-0.898822
phase_plus_proxy,7,acquisition,2600,2600,0.95,0.05,0.478,0.5,0.501333,0.763084,0.498667,0.0,0.501333,0.345599,0.418383,0.421203,-0.00282,0.072785,1.0,1.0,0.0
phase_plus_proxy,7,acquisition,2700,2700,0.95,0.05,0.478,0.5,0.507,0.763439,0.493,0.0,0.507,0.34267,0.419272,0.419771,-0.000499,0.076603,1.0,1.0,0.0
phase_plus_proxy,7,acquisition,2800,2800,0.95,0.05,0.484667,0.506667,0.539333,0.764698,0.460667,0.0,0.539333,0.335851,0.41943,0.420344,-0.000913,0.083579,0.902678,0.902678,0.0
phase_plus_proxy,7,acquisition,2900,2900,0.95,0.05,0.491333,0.513333,0.491667,0.764686,0.508333,0.395667,0.096,0.330501,0.415373,0.414751,0.000622,0.084872,1.0,1.0,-0.804746
phase_plus_proxy,7,acquisition,3000,3000,0.95,0.05,0.474667,0.496667,0.549667,0.765833,0.450333,0.0,0.549667,0.318542,0.408939,0.410097,-0.001158,0.090397,0.898271,0.898271,0.0
phase_plus_proxy,7,reversal,1,3001,0.05,0.95,0.498,0.52,0.513667,0.766489,0.486333,0.0,0.513667,0.313069,0.407291,0.408244,-0.000953,0.094222,1.0,1.0,0.0
phase_plus_proxy,7,reversal,100,3100,0.05,0.95,0.464667,0.486667,0.645667,0.769798,0.354333,0.394,0.251667,0.290235,0.403304,0.403821,-0.000517,0.113068,0.701187,0.701187,-0.796496
phase_plus_proxy,7,reversal,200,3200,0.05,0.95,0.461333,0.483333,0.583,0.76731,0.417,0.481333,0.101667,0.294542,0.393669,0.39365,1.9e-05,0.099127,0.803985,0.803985,-1.0
phase_plus_proxy,7,reversal,300,3300,0.05,0.95,0.438,0.46,0.675667,0.766626,0.324333,0.415333,0.260333,0.292352,0.386682,0.386931,-0.000248,0.094331,0.602104,0.602104,-0.900289
phase_plus_proxy,7,reversal,400,3400,0.05,0.95,0.541333,0.563333,0.781,0.769015,0.219,0.781,0.0,0.261325,0.370413,0.367244,0.003169,0.109088,0.498483,0.498483,-0.498483
phase_plus_proxy,7,reversal,500,3500,0.05,0.95,0.481333,0.503333,0.801333,0.76543,0.198667,0.654,0.147333,0.277782,0.364652,0.363341,0.001311,0.08687,0.403521,0.403521,-0.702776
phase_plus_proxy,7,reversal,600,3600,0.05,0.95,0.401333,0.423333,0.776333,0.761614,0.223667,0.676333,0.1,0.298834,0.364144,0.362204,0.00194,0.06531,0.395637,0.395637,-0.401605
phase_plus_proxy,7,reversal,700,3700,0.05,0.95,0.454667,0.476667,0.795667,0.757261,0.204333,0.536,0.259667,0.310384,0.351668,0.349311,0.002357,0.041284,0.395484,0.395484,-0.898065
phase_plus_proxy,7,reversal,800,3800,0.05,0.95,0.494667,0.516667,0.849333,0.757226,0.150667,0.801667,0.047667,0.301213,0.346285,0.33762,0.008665,0.045072,-0.09722,0.09722,-0.000325
phase_plus_proxy,7,reversal,900,3900,0.05,0.95,0.511333,0.533333,0.737333,0.753079,0.262667,0.737333,0.0,0.322032,0.352123,0.332683,0.019441,0.030091,-0.499366,0.499366,0.499366
phase_plus_proxy,7,reversal,1000,4000,0.05,0.95,0.488,0.51,0.647667,0.750101,0.352333,0.647667,0.0,0.351323,0.375792,0.341592,0.0342,0.024469,-0.69677,0.69677,0.69677
phase_plus_proxy,7,reversal,1100,4100,0.05,0.95,0.481333,0.503333,0.655333,0.749949,0.344667,0.655333,0.0,0.37521,0.410619,0.359695,0.050924,0.035409,-0.694892,0.694892,0.694892
phase_plus_proxy,7,reversal,1200,4200,0.05,0.95,0.518,0.54,0.57,0.749692,0.43,0.475333,0.094667,0.393,0.42725,0.377241,0.050008,0.034249,-0.803238,0.803238,0.599508
phase_plus_proxy,7,reversal,1300,4300,0.05,0.95,0.424667,0.446667,0.592667,0.755556,0.407333,0.374,0.218667,0.377565,0.437056,0.398078,0.038978,0.059491,-0.898529,0.898529,0.498529
phase_plus_proxy,7,reversal,1400,4400,0.05,0.95,0.484667,0.506667,0.540667,0.756152,0.459333,0.243667,0.297,0.376588,0.438652,0.40261,0.036042,0.062064,-0.899478,0.899478,0.29253
phase_plus_proxy,7,reversal,1500,4500,0.05,0.95,0.548,0.57,0.547333,0.757036,0.452667,0.112667,0.434667,0.367246,0.431663,0.401012,0.030651,0.064417,-0.800708,0.800708,-0.199292
