agent_type,seed,phase,phase_episode,global_episode,p_proxy_given_reward,p_proxy_given_no_reward,reward,goal_rate,SPI,CDS,causal_action_rate,proxy_action_rate,neutral_action_rate,Q_causal,Q_proxy,Q_neutral_mean,proxy_Q_advantage,proxy_vs_causal_Q,proxy_dependence,abs_proxy_dependence,proxy_action_dependence
tabular_sarsa,1,extinction,1300,5800,0.5,0.5,0.474667,0.496667,0.799333,0.751782,0.200667,0.301,0.498333,0.266442,0.292768,0.267398,0.02537,0.026325,0.009864,0.009864,0.600798
tabular_sarsa,1,extinction,1400,5900,0.5,0.5,0.481333,0.503333,0.791667,0.749387,0.208333,0.435,0.356667,0.274266,0.281531,0.266394,0.015137,0.007265,-0.010833,0.010833,0.300261
tabular_sarsa,1,extinction,1500,6000,0.5,0.5,0.451333,0.473333,0.747667,0.749283,0.252333,0.397667,0.35,0.266079,0.263488,0.261969,0.001519,-0.002591,-0.089003,0.089003,0.190803
tabular_sarsa,2,acquisition,1,1,0.95,0.05,0.091333,0.113333,0.747667,0.749997,0.252333,0.253,0.494667,-5e-05,-5.9e-05,-7e-05,1.1e-05,-1e-05,0.002129,0.002129,-0.099466
tabular_sarsa,2,acquisition,100,100,0.95,0.05,0.484667,0.506667,0.851333,0.750361,0.148667,0.147333,0.704,0.049096,0.040241,0.056365,-0.016124,-0.008855,-0.100255,0.100255,-0.085574
tabular_sarsa,2,acquisition,200,200,0.95,0.05,0.494667,0.516667,0.658,0.749734,0.342,0.195333,0.462667,0.078666,0.0692,0.081029,-0.011829,-0.009466,-0.506838,0.506838,0.00438
tabular_sarsa,2,acquisition,300,300,0.95,0.05,0.444667,0.466667,0.590667,0.748765,0.409333,0.193,0.397667,0.095282,0.084881,0.090787,-0.005906,-0.010401,-0.202573,0.202573,0.201136
tabular_sarsa,2,acquisition,400,400,0.95,0.05,0.484667,0.506667,0.649,0.748396,0.351,0.148,0.501,0.114047,0.102363,0.107215,-0.004852,-0.011684,0.300808,0.300808,-0.298789
tabular_sarsa,2,acquisition,500,500,0.95,0.05,0.438,0.46,0.601667,0.749278,0.398333,0.308,0.293667,0.098032,0.095418,0.093409,0.002009,-0.002614,0.204896,0.204896,-0.206299
tabular_sarsa,2,acquisition,600,600,0.95,0.05,0.421333,0.443333,0.760333,0.74939,0.239667,0.21,0.550333,0.111296,0.108681,0.108205,0.000476,-0.002615,0.103646,0.103646,-0.199127
tabular_sarsa,2,acquisition,700,700,0.95,0.05,0.451333,0.473333,0.546,0.746527,0.454,0.255,0.291,0.133076,0.116183,0.113863,0.002321,-0.016893,-0.099395,0.099395,-0.099418
tabular_sarsa,2,acquisition,800,800,0.95,0.05,0.478,0.5,0.452,0.747123,0.548,0.201667,0.250333,0.146747,0.138627,0.127918,0.010709,-0.00812,-0.29652,0.29652,0.201188
tabular_sarsa,2,acquisition,900,900,0.95,0.05,0.458,0.48,0.899333,0.749134,0.100667,0.498667,0.400667,0.155199,0.15498,0.147838,0.007142,-0.000219,-0.001685,0.001685,-0.000769
tabular_sarsa,2,acquisition,1000,1000,0.95,0.05,0.471333,0.493333,0.751333,0.748828,0.248667,0.298333,0.453,0.19464,0.196282,0.184388,0.011894,0.001642,-0.103395,0.103395,0.206796
tabular_sarsa,2,acquisition,1100,1100,0.95,0.05,0.524667,0.546667,0.946333,0.754328,0.053667,0.317,0.629333,0.200743,0.236749,0.216236,0.020513,0.036006,0.099199,0.099199,0.399364
tabular_sarsa,2,acquisition,1200,1200,0.95,0.05,0.441333,0.463333,0.757667,0.749575,0.242333,0.148,0.609667,0.193099,0.19125,0.190712,0.000538,-0.001849,0.095065,0.095065,0.101725
tabular_sarsa,2,acquisition,1300,1300,0.95,0.05,0.498,0.52,0.703667,0.750149,0.296333,0.253,0.450667,0.201838,0.207164,0.200679,0.006486,0.005327,-0.20291,0.20291,0.102914
tabular_sarsa,2,acquisition,1400,1400,0.95,0.05,0.488,0.51,0.899333,0.751082,0.100667,0.304333,0.595,0.214031,0.216999,0.221551,-0.004552,0.002968,0.000385,0.000385,-0.007566
tabular_sarsa,2,acquisition,1500,1500,0.95,0.05,0.454667,0.476667,0.796333,0.750672,0.203667,0.25,0.546333,0.207325,0.214258,0.20906,0.005199,0.006934,-0.19874,0.19874,0.107065
tabular_sarsa,2,acquisition,1600,1600,0.95,0.05,0.504667,0.526667,0.764333,0.749033,0.235667,0.315333,0.449,0.245193,0.257046,0.231919,0.025126,0.011852,-0.293634,0.293634,0.404933
tabular_sarsa,2,acquisition,1700,1700,0.95,0.05,0.441333,0.463333,0.748667,0.750174,0.251333,0.299333,0.449333,0.22837,0.242333,0.221326,0.021007,0.013964,-0.104202,0.104202,-0.004895
tabular_sarsa,2,acquisition,1800,1800,0.95,0.05,0.451333,0.473333,0.900333,0.750356,0.099667,0.301333,0.599,0.234193,0.238923,0.234533,0.00439,0.00473,0.000242,0.000242,0.009582
tabular_sarsa,2,acquisition,1900,1900,0.95,0.05,0.421333,0.443333,0.752,0.74933,0.248,0.147667,0.604333,0.230467,0.226356,0.227223,-0.000866,-0.00411,0.101195,0.101195,0.101535
tabular_sarsa,2,acquisition,2000,2000,0.95,0.05,0.464667,0.486667,0.799,0.750869,0.201,0.200667,0.598333,0.261435,0.264173,0.267235,-0.003062,0.002738,-0.198009,0.198009,-0.197351
tabular_sarsa,2,acquisition,2100,2100,0.95,0.05,0.488,0.51,0.599,0.745279,0.401,0.203333,0.395667,0.295421,0.271635,0.270142,0.001492,-0.023787,0.193477,0.193477,0.000974
tabular_sarsa,2,acquisition,2200,2200,0.95,0.05,0.478,0.5,0.648,0.747353,0.352,0.300333,0.347667,0.286847,0.272629,0.273444,-0.000815,-0.014218,0.501019,0.501019,-0.404002
tabular_sarsa,2,acquisition,2300,2300,0.95,0.05,0.491333,0.513333,0.748,0.748211,0.252,0.194667,0.553333,0.283978,0.270284,0.276262,-0.005978,-0.013694,0.103002,0.103002,-0.202293
tabular_sarsa,2,acquisition,2400,2400,0.95,0.05,0.491333,0.513333,0.848667,0.751205,0.151333,0.303333,0.545333,0.278862,0.28356,0.285994,-0.002434,0.004698,-0.098603,0.098603,0.008232
tabular_sarsa,2,acquisition,2500,2500,0.95,0.05,0.464667,0.486667,0.751333,0.752604,0.248667,0.151,0.600333,0.267162,0.269391,0.286438,-0.017047,0.002229,0.097003,0.097003,-0.096088
tabular_sarsa,2,acquisition,2600,2600,0.95,0.05,0.481333,0.503333,0.701333,0.750934,0.298667,0.250333,0.451,0.283598,0.287845,0.288636,-0.000791,0.004247,0.199132,0.199132,-0.299056
tabular_sarsa,2,acquisition,2700,2700,0.95,0.05,0.488,0.51,0.803,0.750175,0.197,0.395333,0.407667,0.281106,0.288501,0.278888,0.009613,0.007394,-0.198776,0.198776,0.007975
tabular_sarsa,2,acquisition,2800,2800,0.95,0.05,0.474667,0.496667,0.749333,0.750044,0.250667,0.250333,0.499,0.283727,0.28105,0.285163,-0.004112,-0.002676,-0.099663,0.099663,0.09567
tabular_sarsa,2,acquisition,2900,2900,0.95,0.05,0.488,0.51,0.751667,0.749696,0.248333,0.197,0.554667,0.284424,0.275952,0.286129,-0.010177,-0.008472,-0.099639,0.099639,0.003434
tabular_sarsa,2,acquisition,3000,3000,0.95,0.05,0.444667,0.466667,0.693667,0.750555,0.306333,0.147667,0.546,0.2663,0.263085,0.272019,-0.008934,-0.003215,-0.203557,0.203557,0.100085
tabular_sarsa,2,reversal,1,3001,0.05,0.95,0.468,0.49,0.700667,0.750286,0.299333,0.149,0.551667,0.28774,0.282005,0.292591,-0.010586,-0.005735,-0.203088,0.203088,0.100514
tabular_sarsa,2,reversal,100,3100,0.05,0.95,0.411333,0.433333,0.710667,0.741176,0.289333,0.326,0.384667,0.327757,0.270059,0.289512,-0.019453,-0.057698,-0.199237,0.199237,0.402303
tabular_sarsa,2,reversal,200,3200,0.05,0.95,0.504667,0.526667,0.790333,0.739157,0.209667,0.341,0.449333,0.28202,0.210943,0.233567,-0.022624,-0.071077,-0.401917,0.401917,0.505837
tabular_sarsa,2,reversal,300,3300,0.05,0.95,0.468,0.49,0.648333,0.740858,0.351667,0.202333,0.446,0.261278,0.202754,0.221478,-0.018725,-0.058524,-0.095715,0.095715,0.197457
tabular_sarsa,2,reversal,400,3400,0.05,0.95,0.461333,0.483333,0.652333,0.744504,0.347667,0.256,0.396333,0.247204,0.201638,0.225773,-0.024135,-0.045566,-0.095015,0.095015,0.297254
tabular_sarsa,2,reversal,500,3500,0.05,0.95,0.474667,0.496667,0.698,0.745487,0.302,0.096667,0.601333,0.252625,0.20883,0.238426,-0.029595,-0.043795,-0.194139,0.194139,-0.004258
tabular_sarsa,2,reversal,600,3600,0.05,0.95,0.428,0.45,0.763333,0.747035,0.236667,0.155333,0.608,0.24093,0.207393,0.233705,-0.026312,-0.033536,-0.300684,0.300684,0.101054
tabular_sarsa,2,reversal,700,3700,0.05,0.95,0.508,0.53,0.695,0.745605,0.305,0.143,0.552,0.273806,0.236946,0.257034,-0.020088,-0.036861,-0.197721,0.197721,0.095703
tabular_sarsa,2,reversal,800,3800,0.05,0.95,0.424667,0.446667,0.697667,0.748199,0.302333,0.205,0.492667,0.250738,0.228454,0.247466,-0.019012,-0.022284,0.007109,0.007109,0.200557
tabular_sarsa,2,reversal,900,3900,0.05,0.95,0.524667,0.546667,0.649333,0.747941,0.350667,0.054333,0.595,0.302583,0.264689,0.306072,-0.041384,-0.037895,0.103214,0.103214,-0.101875
tabular_sarsa,2,reversal,1000,4000,0.05,0.95,0.434667,0.456667,0.705,0.749087,0.295,0.153333,0.551667,0.259133,0.239576,0.261778,-0.022202,-0.019558,-0.003495,0.003495,0.097619
tabular_sarsa,2,reversal,1100,4100,0.05,0.95,0.481333,0.503333,0.652333,0.748484,0.347667,0.252,0.400333,0.282734,0.272836,0.276117,-0.003281,-0.009898,0.296667,0.296667,0.304
tabular_sarsa,2,reversal,1200,4200,0.05,0.95,0.508,0.53,0.746667,0.749116,0.253333,0.238667,0.508,0.304993,0.29252,0.304515,-0.011996,-0.012473,-0.101266,0.101266,0.295632
tabular_sarsa,2,reversal,1300,4300,0.05,0.95,0.494667,0.516667,0.591667,0.745833,0.408333,0.149,0.442667,0.309748,0.281984,0.290965,-0.008981,-0.027764,-0.408006,0.408006,0.105905
tabular_sarsa,2,reversal,1400,4400,0.05,0.95,0.471333,0.493333,0.803,0.750171,0.197,0.301,0.502,0.278261,0.276346,0.280148,-0.003802,-0.001914,-0.198757,0.198757,-0.001238
tabular_sarsa,2,reversal,1500,4500,0.05,0.95,0.514667,0.536667,0.656333,0.749625,0.343667,0.252667,0.403667,0.314936,0.315851,0.310855,0.004997,0.000915,0.094713,0.094713,-0.096364
tabular_sarsa,2,extinction,1,4501,0.5,0.5,0.508,0.53,0.652667,0.748768,0.347333,0.253667,0.399,0.308573,0.305005,0.3,0.005006,-0.003568,0.097683,0.097683,-0.099926
tabular_sarsa,2,extinction,100,4600,0.5,0.5,0.448,0.47,0.699667,0.745009,0.300333,0.199333,0.500333,0.295591,0.263138,0.274218,-0.01108,-0.032453,0.183896,0.183896,0.006154
tabular_sarsa,2,extinction,200,4700,0.5,0.5,0.374667,0.396667,0.700333,0.745295,0.299667,0.300333,0.4,0.270893,0.24456,0.248415,-0.003855,-0.026333,0.19722,0.19722,-0.196154
tabular_sarsa,2,extinction,300,4800,0.5,0.5,0.504667,0.526667,0.697,0.743816,0.303,0.154667,0.542333,0.2825,0.244386,0.254003,-0.009617,-0.038114,0.184233,0.184233,0.115071
tabular_sarsa,2,extinction,400,4900,0.5,0.5,0.498,0.52,0.648667,0.743347,0.351333,0.305,0.343667,0.289911,0.254267,0.257925,-0.003658,-0.035644,0.118157,0.118157,-0.226755
tabular_sarsa,2,extinction,500,5000,0.5,0.5,0.508,0.53,0.656667,0.742471,0.343333,0.251667,0.405,0.289194,0.244456,0.254207,-0.009752,-0.044738,0.11262,0.11262,-0.108072
tabular_sarsa,2,extinction,600,5100,0.5,0.5,0.514667,0.536667,0.758333,0.747678,0.241667,0.200667,0.557667,0.248017,0.230315,0.238074,-0.007759,-0.017702,0.280868,0.280868,0.005295
tabular_sarsa,2,extinction,700,5200,0.5,0.5,0.474667,0.496667,0.649,0.744442,0.351,0.101,0.548,0.265157,0.227819,0.2404,-0.012581,-0.037337,0.105278,0.105278,0.202947
tabular_sarsa,2,extinction,800,5300,0.5,0.5,0.528,0.55,0.597667,0.745942,0.402333,0.201667,0.396,0.268342,0.234526,0.253642,-0.019116,-0.033816,0.004193,0.004193,-0.000891
tabular_sarsa,2,extinction,900,5400,0.5,0.5,0.514667,0.536667,0.598333,0.74861,0.401667,0.154333,0.444,0.265297,0.23761,0.267087,-0.029476,-0.027686,-0.009822,0.009822,0.09311
tabular_sarsa,2,extinction,1000,5500,0.5,0.5,0.521333,0.543333,0.552667,0.746968,0.447333,0.146,0.406667,0.256507,0.233129,0.244228,-0.0111,-0.023378,-0.0878,0.0878,0.095125
tabular_sarsa,2,extinction,1100,5600,0.5,0.5,0.468,0.49,0.744,0.747207,0.256,0.289667,0.454333,0.269545,0.245604,0.259635,-0.014031,-0.023942,0.314244,0.314244,-0.208215
tabular_sarsa,2,extinction,1200,5700,0.5,0.5,0.468,0.49,0.649333,0.747113,0.350667,0.262667,0.386667,0.2729,0.248675,0.262105,-0.01343,-0.024225,0.102076,0.102076,-0.112159
tabular_sarsa,2,extinction,1300,5800,0.5,0.5,0.454667,0.476667,0.763333,0.746283,0.236667,0.252333,0.511,0.286457,0.258872,0.272344,-0.013472,-0.027585,0.289947,0.289947,-0.11562
tabular_sarsa,2,extinction,1400,5900,0.5,0.5,0.508,0.53,0.747667,0.747349,0.252333,0.252667,0.495,0.283507,0.263627,0.272978,-0.009351,-0.01988,0.277983,0.277983,-0.092031
tabular_sarsa,2,extinction,1500,6000,0.5,0.5,0.511333,0.533333,0.691667,0.748944,0.308333,0.153333,0.538333,0.261369,0.248946,0.25892,-0.009974,-0.012423,0.001689,0.001689,0.100516
tabular_sarsa,3,acquisition,1,1,0.95,0.05,0.091333,0.113333,0.729667,0.749992,0.270333,0.216333,0.513333,-3e-05,-9.9e-05,-6.3e-05,-3.6e-05,-6.9e-05,-0.059803,0.059803,-0.006109
tabular_sarsa,3,acquisition,100,100,0.95,0.05,0.448,0.47,0.703667,0.749982,0.296333,0.150667,0.553,0.029677,0.028898,0.030273,-0.001375,-0.000779,0.204491,0.204491,-0.098109
tabular_sarsa,3,acquisition,200,200,0.95,0.05,0.418,0.44,0.804667,0.750244,0.195333,0.444333,0.360333,0.053715,0.063134,0.051617,0.011517,0.009419,0.205905,0.205905,0.099622
tabular_sarsa,3,acquisition,300,300,0.95,0.05,0.431333,0.453333,0.858667,0.749971,0.141333,0.2,0.658667,0.090352,0.080741,0.094779,-0.014037,-0.009611,0.296919,0.296919,-0.004811
tabular_sarsa,3,acquisition,400,400,0.95,0.05,0.494667,0.516667,0.9,0.749563,0.1,0.304333,0.595667,0.10284,0.095068,0.103654,-0.008586,-0.007772,-0.006942,0.006942,0.198471
tabular_sarsa,3,acquisition,500,500,0.95,0.05,0.471333,0.493333,0.698333,0.749226,0.301667,0.405,0.293333,0.112877,0.106259,0.110434,-0.004175,-0.006618,-0.201593,0.201593,0.200046
tabular_sarsa,3,acquisition,600,600,0.95,0.05,0.498,0.52,0.699667,0.74901,0.300333,0.296333,0.403333,0.143434,0.134119,0.139684,-0.005565,-0.009316,0.194614,0.194614,-0.197794
tabular_sarsa,3,acquisition,700,700,0.95,0.05,0.494667,0.516667,0.598333,0.748502,0.401667,0.295667,0.302667,0.165976,0.160662,0.156232,0.00443,-0.005314,0.007766,0.007766,0.002686
tabular_sarsa,3,acquisition,800,800,0.95,0.05,0.451333,0.473333,0.898333,0.750784,0.101667,0.509667,0.388667,0.139412,0.146725,0.141755,0.00497,0.007312,-0.003165,0.003165,-0.395427
tabular_sarsa,3,acquisition,900,900,0.95,0.05,0.464667,0.486667,0.644333,0.74944,0.355667,0.25,0.394333,0.143941,0.135743,0.143417,-0.007674,-0.008198,-0.097218,0.097218,-0.097417
tabular_sarsa,3,acquisition,1000,1000,0.95,0.05,0.464667,0.486667,0.694,0.749717,0.306,0.25,0.444,0.165853,0.156323,0.168531,-0.012208,-0.00953,-0.395568,0.395568,-0.101076
tabular_sarsa,3,acquisition,1100,1100,0.95,0.05,0.514667,0.536667,0.702667,0.750526,0.297333,0.352667,0.35,0.199919,0.212563,0.198086,0.014477,0.012644,-0.205121,0.205121,0.302345
tabular_sarsa,3,acquisition,1200,1200,0.95,0.05,0.461333,0.483333,0.653,0.74864,0.347,0.199667,0.453333,0.204535,0.202921,0.194302,0.008619,-0.001614,0.098177,0.098177,-0.000157
tabular_sarsa,3,acquisition,1300,1300,0.95,0.05,0.428,0.45,0.765,0.748764,0.235,0.297,0.468,0.202737,0.195011,0.196925,-0.001914,-0.007726,0.29194,0.29194,0.011295
tabular_sarsa,3,acquisition,1400,1400,0.95,0.05,0.501333,0.523333,0.810333,0.750587,0.189667,0.202,0.608333,0.222431,0.221161,0.227743,-0.006582,-0.00127,-0.192147,0.192147,0.193483
tabular_sarsa,3,acquisition,1500,1500,0.95,0.05,0.521333,0.543333,0.506,0.746947,0.494,0.200667,0.305333,0.235819,0.2165,0.221227,-0.004726,-0.019319,-0.200406,0.200406,0.00499
tabular_sarsa,3,acquisition,1600,1600,0.95,0.05,0.441333,0.463333,0.554,0.746648,0.446,0.148333,0.405667,0.218717,0.201237,0.20135,-0.000114,-0.017481,0.103225,0.103225,-0.1019
tabular_sarsa,3,acquisition,1700,1700,0.95,0.05,0.521333,0.543333,0.663667,0.750696,0.336333,0.156333,0.507333,0.228415,0.223919,0.23636,-0.012441,-0.004496,-0.301327,0.301327,0.110729
tabular_sarsa,3,acquisition,1800,1800,0.95,0.05,0.481333,0.503333,0.804333,0.751034,0.195667,0.152333,0.652,0.213392,0.219412,0.218485,0.000927,0.00602,-0.203855,0.203855,-0.105073
tabular_sarsa,3,acquisition,1900,1900,0.95,0.05,0.468,0.49,0.650333,0.749221,0.349667,0.252333,0.398,0.222841,0.217171,0.219349,-0.002178,-0.00567,-0.111999,0.111999,-0.096966
tabular_sarsa,3,acquisition,2000,2000,0.95,0.05,0.444667,0.466667,0.805,0.750181,0.195,0.452,0.353,0.207618,0.203943,0.210924,-0.006981,-0.003674,0.200979,0.200979,-0.098137
tabular_sarsa,3,acquisition,2100,2100,0.95,0.05,0.451333,0.473333,0.851333,0.750013,0.148667,0.348,0.503333,0.218946,0.212439,0.222205,-0.009766,-0.006507,0.105287,0.105287,0.100151
tabular_sarsa,3,acquisition,2200,2200,0.95,0.05,0.474667,0.496667,0.748667,0.750453,0.251333,0.247333,0.501333,0.222252,0.228738,0.222508,0.006231,0.006487,-0.094667,0.094667,0.102667
tabular_sarsa,3,acquisition,2300,2300,0.95,0.05,0.514667,0.536667,0.857,0.75362,0.143,0.262333,0.594667,0.246166,0.27653,0.25967,0.016861,0.030365,-0.104669,0.104669,0.290743
tabular_sarsa,3,acquisition,2400,2400,0.95,0.05,0.501333,0.523333,0.797333,0.753832,0.202667,0.449,0.348333,0.247256,0.273739,0.264886,0.008853,0.026483,0.197899,0.197899,-0.096168
tabular_sarsa,3,acquisition,2500,2500,0.95,0.05,0.511333,0.533333,0.849667,0.752306,0.150333,0.295333,0.554333,0.267062,0.276696,0.280805,-0.00411,0.009634,0.101642,0.101642,-0.195225
tabular_sarsa,3,acquisition,2600,2600,0.95,0.05,0.451333,0.473333,0.852,0.751096,0.148,0.391333,0.460667,0.24201,0.255265,0.243773,0.011492,0.013255,0.104006,0.104006,0.399947
tabular_sarsa,3,acquisition,2700,2700,0.95,0.05,0.514667,0.536667,0.896333,0.751459,0.103667,0.293,0.603333,0.263722,0.275183,0.269532,0.005651,0.011461,0.009967,0.009967,-0.009267
tabular_sarsa,3,acquisition,2800,2800,0.95,0.05,0.431333,0.453333,0.854333,0.751447,0.145667,0.296667,0.557667,0.251114,0.266688,0.25456,0.012128,0.015574,0.098558,0.098558,-0.003567
tabular_sarsa,3,acquisition,2900,2900,0.95,0.05,0.468,0.49,0.799333,0.750726,0.200667,0.249667,0.549667,0.264364,0.265269,0.26972,-0.004451,0.000905,0.006439,0.006439,-0.10242
tabular_sarsa,3,acquisition,3000,3000,0.95,0.05,0.501333,0.523333,0.951333,0.751974,0.048667,0.248333,0.703,0.279616,0.285259,0.292207,-0.006947,0.005643,-0.102672,0.102672,-0.105445
tabular_sarsa,3,reversal,1,3001,0.05,0.95,0.484667,0.506667,0.95,0.752524,0.05,0.249667,0.700333,0.263255,0.271782,0.278727,-0.006945,0.008527,-0.098361,0.098361,-0.100372
tabular_sarsa,3,reversal,100,3100,0.05,0.95,0.478,0.5,0.749333,0.757491,0.250667,0.301333,0.448,0.258408,0.292988,0.299034,-0.006046,0.03458,0.296666,0.296666,0.004256
tabular_sarsa,3,reversal,200,3200,0.05,0.95,0.451333,0.473333,0.744,0.757653,0.256,0.299667,0.444333,0.214951,0.2474,0.258048,-0.010648,0.03245,0.301305,0.301305,0.004965
tabular_sarsa,3,reversal,300,3300,0.05,0.95,0.484667,0.506667,0.851,0.759228,0.149,0.349,0.502,0.189821,0.239698,0.239629,6.9e-05,0.049877,0.101206,0.101206,0.088139
tabular_sarsa,3,reversal,400,3400,0.05,0.95,0.478,0.5,0.751333,0.759056,0.248667,0.252667,0.498667,0.205104,0.252388,0.255374,-0.002986,0.047284,0.293002,0.293002,-0.100337
tabular_sarsa,3,reversal,500,3500,0.05,0.95,0.488,0.51,0.800333,0.758466,0.199667,0.201,0.599333,0.204475,0.253288,0.249376,0.003912,0.048813,0.205505,0.205505,-0.193215
tabular_sarsa,3,reversal,600,3600,0.05,0.95,0.508,0.53,0.850667,0.758754,0.149333,0.252667,0.598,0.221898,0.273783,0.268235,0.005548,0.051885,0.100357,0.100357,-0.09875
tabular_sarsa,3,reversal,700,3700,0.05,0.95,0.484667,0.506667,0.800333,0.755414,0.199667,0.200667,0.599667,0.241615,0.270618,0.271454,-0.000836,0.029003,0.200734,0.200734,-0.193384
tabular_sarsa,3,reversal,800,3800,0.05,0.95,0.491333,0.513333,0.903333,0.756577,0.096667,0.200333,0.703,0.232845,0.265908,0.271065,-0.005157,0.033063,-0.004045,0.004045,-0.207338
tabular_sarsa,3,reversal,900,3900,0.05,0.95,0.474667,0.496667,0.846333,0.75414,0.153667,0.347,0.499333,0.243669,0.268695,0.265422,0.003272,0.025026,0.104881,0.104881,0.093787
tabular_sarsa,3,reversal,1000,4000,0.05,0.95,0.491333,0.513333,0.902,0.753243,0.098,0.303667,0.598333,0.253978,0.27309,0.270162,0.002928,0.019112,-0.000211,0.000211,0.007078
tabular_sarsa,3,reversal,1100,4100,0.05,0.95,0.494667,0.516667,0.659667,0.751995,0.340333,0.202,0.457667,0.276546,0.288876,0.286896,0.00198,0.01233,0.498701,0.498701,-0.194961
tabular_sarsa,3,reversal,1200,4200,0.05,0.95,0.461333,0.483333,0.695,0.750461,0.305,0.201333,0.493667,0.275284,0.264539,0.284307,-0.019768,-0.010745,0.401004,0.401004,-0.003018
tabular_sarsa,3,reversal,1300,4300,0.05,0.95,0.474667,0.496667,0.648,0.750592,0.352,0.099,0.549,0.289513,0.282029,0.29775,-0.015721,-0.007484,0.501996,0.501996,-0.199329
tabular_sarsa,3,reversal,1400,4400,0.05,0.95,0.511333,0.533333,0.947333,0.753561,0.052667,0.193667,0.753667,0.291498,0.295362,0.317157,-0.021795,0.003864,-0.100254,0.100254,0.203481
tabular_sarsa,3,reversal,1500,4500,0.05,0.95,0.484667,0.506667,0.854667,0.751597,0.145333,0.151,0.703667,0.298881,0.295278,0.313303,-0.018025,-0.003603,-0.098498,0.098498,0.094127
tabular_sarsa,3,extinction,1,4501,0.5,0.5,0.488,0.51,0.849333,0.752051,0.150667,0.151333,0.698,0.29519,0.292731,0.312492,-0.019761,-0.002459,-0.104442,0.104442,0.099582
tabular_sarsa,3,extinction,100,4600,0.5,0.5,0.468,0.49,0.854667,0.757468,0.145333,0.199,0.655667,0.27225,0.288303,0.319122,-0.030819,0.016054,-0.110807,0.110807,0.014092
tabular_sarsa,3,extinction,200,4700,0.5,0.5,0.481333,0.503333,0.705,0.756147,0.295,0.204,0.501,0.269406,0.277001,0.311687,-0.034686,0.007594,-0.389141,0.389141,-0.001552
tabular_sarsa,3,extinction,300,4800,0.5,0.5,0.441333,0.463333,0.746667,0.756035,0.253333,0.189333,0.557333,0.264206,0.273595,0.305715,-0.03212,0.00939,-0.293024,0.293024,0.007745
tabular_sarsa,3,extinction,400,4900,0.5,0.5,0.478,0.5,0.651,0.754379,0.349,0.243,0.408,0.261366,0.2645,0.293326,-0.028826,0.003134,-0.505369,0.505369,-0.106765
tabular_sarsa,3,extinction,500,5000,0.5,0.5,0.484667,0.506667,0.799667,0.755798,0.200333,0.247667,0.552,0.253409,0.260389,0.294496,-0.034107,0.00698,-0.19107,0.19107,-0.104655
tabular_sarsa,3,extinction,600,5100,0.5,0.5,0.464667,0.486667,0.847333,0.756217,0.152667,0.251,0.596333,0.266046,0.276566,0.30994,-0.033374,0.01052,-0.091381,0.091381,-0.094102
tabular_sarsa,3,extinction,700,5200,0.5,0.5,0.478,0.5,0.753,0.753212,0.247,0.152667,0.600333,0.272017,0.278753,0.295036,-0.016283,0.006736,-0.114632,0.114632,0.105969
tabular_sarsa,3,extinction,800,5300,0.5,0.5,0.458,0.48,0.896,0.75392,0.104,0.306,0.59,0.25753,0.269729,0.282368,-0.012639,0.012198,-0.001803,0.001803,-0.207986
tabular_sarsa,3,extinction,900,5400,0.5,0.5,0.458,0.48,0.852667,0.753477,0.147333,0.2,0.652667,0.260466,0.262955,0.286672,-0.023717,0.002489,-0.096707,0.096707,-0.004
tabular_sarsa,3,extinction,1000,5500,0.5,0.5,0.501333,0.523333,0.855,0.753219,0.145,0.156,0.699,0.268517,0.273308,0.291091,-0.017783,0.004791,0.104814,0.104814,0.093081
tabular_sarsa,3,extinction,1100,5600,0.5,0.5,0.494667,0.516667,0.855667,0.753373,0.144333,0.201667,0.654,0.273857,0.287896,0.293353,-0.005456,0.014039,0.100897,0.100897,-0.001967
tabular_sarsa,3,extinction,1200,5700,0.5,0.5,0.464667,0.486667,0.862667,0.754968,0.137333,0.198667,0.664,0.281851,0.300942,0.311426,-0.010484,0.019091,0.085192,0.085192,0.000141
tabular_sarsa,3,extinction,1300,5800,0.5,0.5,0.474667,0.496667,0.860333,0.752984,0.139667,0.155,0.705333,0.278627,0.286128,0.298487,-0.012359,0.007501,0.093335,0.093335,0.105995
tabular_sarsa,3,extinction,1400,5900,0.5,0.5,0.481333,0.503333,0.840333,0.753031,0.159667,0.154333,0.686,0.283742,0.291815,0.30419,-0.012374,0.008073,0.098671,0.098671,0.098827
tabular_sarsa,3,extinction,1500,6000,0.5,0.5,0.474667,0.496667,0.798667,0.753308,0.201333,0.284,0.514667,0.27217,0.295255,0.286781,0.008475,0.023086,-0.40213,0.40213,-0.016576
tabular_sarsa,4,acquisition,1,1,0.95,0.05,0.088,0.11,0.778667,0.750012,0.221333,0.279,0.499667,-0.000114,-2.6e-05,-6.4e-05,3.8e-05,8.8e-05,0.032128,0.032128,-0.025425
tabular_sarsa,4,acquisition,100,100,0.95,0.05,0.448,0.47,0.950667,0.750203,0.049333,0.256,0.694667,0.030478,0.022289,0.035886,-0.013597,-0.008189,0.104006,0.104006,-0.306525
tabular_sarsa,4,acquisition,200,200,0.95,0.05,0.501333,0.523333,0.952333,0.751323,0.047667,0.25,0.702333,0.047522,0.046992,0.058201,-0.011208,-0.00053,-0.099168,0.099168,0.100817
