agent_type,seed,phase,phase_episode,global_episode,p_proxy_given_reward,p_proxy_given_no_reward,reward,goal_rate,SPI,CDS,causal_action_rate,proxy_action_rate,neutral_action_rate,Q_causal,Q_proxy,Q_neutral_mean,proxy_Q_advantage,proxy_vs_causal_Q,proxy_dependence,proxy_action_dependence
tabular_sarsa,6,extinction,1300,5800,0.5,0.5,0.544667,0.566667,0.750833,0.750703,0.249167,0.218333,0.5325,0.272421,0.27298,0.277478,-0.004499,0.000558,0.095129,-0.206739
tabular_sarsa,6,extinction,1400,5900,0.5,0.5,0.528,0.55,0.748333,0.751013,0.251667,0.141667,0.606667,0.28143,0.276632,0.291877,-0.015245,-0.004798,0.100906,-0.099106
tabular_sarsa,6,extinction,1500,6000,0.5,0.5,0.494667,0.516667,0.705833,0.750904,0.294167,0.251667,0.454167,0.280353,0.285255,0.284467,0.000788,0.004902,0.011278,-0.291903
tabular_sarsa,7,acquisition,1,1,0.95,0.05,0.094667,0.116667,0.78,0.750015,0.22,0.235833,0.544167,-0.000123,-8.5e-05,-2.4e-05,-6.1e-05,3.7e-05,0.067479,-0.017959
tabular_sarsa,7,acquisition,100,100,0.95,0.05,0.536333,0.558333,0.610833,0.749987,0.389167,0.2675,0.343333,0.036788,0.043253,0.034049,0.009204,0.006465,-0.203074,0.299777
tabular_sarsa,7,acquisition,200,200,0.95,0.05,0.478,0.5,0.8,0.751137,0.2,0.304167,0.495833,0.055154,0.064802,0.059542,0.005261,0.009649,-0.200687,0.205604
tabular_sarsa,7,acquisition,300,300,0.95,0.05,0.503,0.525,0.649167,0.748713,0.350833,0.300833,0.348333,0.07528,0.070686,0.067412,0.003275,-0.004594,-0.088378,0.201553
tabular_sarsa,7,acquisition,400,400,0.95,0.05,0.544667,0.566667,0.770833,0.748359,0.229167,0.229167,0.541667,0.125023,0.121814,0.11342,0.008395,-0.003208,-0.297718,0.400291
tabular_sarsa,7,acquisition,500,500,0.95,0.05,0.444667,0.466667,0.7475,0.749589,0.2525,0.0,0.7475,0.112858,0.106247,0.112912,-0.006664,-0.00661,-0.093441,0.0
tabular_sarsa,7,acquisition,600,600,0.95,0.05,0.436333,0.458333,0.855833,0.750835,0.144167,0.095,0.760833,0.107539,0.104411,0.115758,-0.011347,-0.003128,0.314545,-0.007552
tabular_sarsa,7,acquisition,700,700,0.95,0.05,0.511333,0.533333,0.803333,0.749955,0.196667,0.400833,0.4025,0.135197,0.141262,0.130923,0.010339,0.006064,-0.191523,-0.017806
tabular_sarsa,7,acquisition,800,800,0.95,0.05,0.528,0.55,0.813333,0.751857,0.186667,0.210833,0.6025,0.139218,0.14509,0.150976,-0.005885,0.005873,-0.203974,0.203444
tabular_sarsa,7,acquisition,900,900,0.95,0.05,0.528,0.55,0.703333,0.750697,0.296667,0.351667,0.351667,0.171204,0.179899,0.172074,0.007826,0.008696,-0.189512,0.106511
tabular_sarsa,7,acquisition,1000,1000,0.95,0.05,0.494667,0.516667,0.585833,0.744783,0.414167,0.199167,0.386667,0.203866,0.187506,0.171708,0.015798,-0.01636,0.211424,-0.012948
tabular_sarsa,7,acquisition,1100,1100,0.95,0.05,0.394667,0.416667,0.756667,0.749001,0.243333,0.444167,0.3125,0.15415,0.155298,0.146059,0.00924,0.001148,0.100095,0.094553
tabular_sarsa,7,acquisition,1200,1200,0.95,0.05,0.519667,0.541667,0.748333,0.746979,0.251667,0.295,0.453333,0.196958,0.177135,0.183319,-0.006184,-0.019823,0.081292,0.0121
tabular_sarsa,7,acquisition,1300,1300,0.95,0.05,0.469667,0.491667,0.705,0.750906,0.295,0.253333,0.451667,0.164875,0.164346,0.172033,-0.007687,-0.000529,5e-05,-0.095721
tabular_sarsa,7,acquisition,1400,1400,0.95,0.05,0.419667,0.441667,0.7525,0.7501,0.2475,0.203333,0.549167,0.166395,0.158655,0.170674,-0.012019,-0.00774,0.103169,-0.201644
tabular_sarsa,7,acquisition,1500,1500,0.95,0.05,0.486333,0.508333,0.8475,0.752517,0.1525,0.299167,0.548333,0.179973,0.19019,0.194934,-0.004744,0.010217,-0.109086,0.007023
tabular_sarsa,7,acquisition,1600,1600,0.95,0.05,0.503,0.525,0.61,0.751802,0.39,0.259167,0.350833,0.199446,0.211502,0.208111,0.003391,0.012056,-0.39715,0.302241
tabular_sarsa,7,acquisition,1700,1700,0.95,0.05,0.494667,0.516667,0.7425,0.752944,0.2575,0.1,0.6425,0.205983,0.210101,0.226855,-0.016753,0.004118,-0.113745,-0.004669
tabular_sarsa,7,acquisition,1800,1800,0.95,0.05,0.519667,0.541667,0.8,0.752591,0.2,0.209167,0.590833,0.215491,0.226353,0.230949,-0.004595,0.010862,0.003348,0.201339
tabular_sarsa,7,acquisition,1900,1900,0.95,0.05,0.394667,0.416667,0.845833,0.752137,0.154167,0.196667,0.649167,0.18383,0.186348,0.199717,-0.013369,0.002518,-0.107742,0.205001
tabular_sarsa,7,acquisition,2000,2000,0.95,0.05,0.428,0.45,0.796667,0.751134,0.203333,0.305833,0.490833,0.197783,0.207569,0.201877,0.005692,0.009787,-0.200629,0.010937
tabular_sarsa,7,acquisition,2100,2100,0.95,0.05,0.469667,0.491667,0.745,0.752227,0.255,0.295833,0.449167,0.21882,0.224854,0.23364,-0.008786,0.006034,-0.109789,0.004727
tabular_sarsa,7,acquisition,2200,2200,0.95,0.05,0.519667,0.541667,0.661667,0.75075,0.338333,0.255833,0.405833,0.248475,0.261402,0.247667,0.013736,0.012927,-0.301242,0.104708
tabular_sarsa,7,acquisition,2300,2300,0.95,0.05,0.386333,0.408333,0.779167,0.749256,0.220833,0.313333,0.465833,0.216076,0.226976,0.204633,0.022343,0.0109,0.29121,-0.203224
tabular_sarsa,7,acquisition,2400,2400,0.95,0.05,0.528,0.55,0.7525,0.748513,0.2475,0.105,0.6475,0.270307,0.259088,0.264405,-0.005317,-0.01122,0.099206,-0.009528
tabular_sarsa,7,acquisition,2500,2500,0.95,0.05,0.428,0.45,0.6,0.746886,0.4,0.213333,0.386667,0.234268,0.21311,0.219866,-0.006756,-0.021158,0.016783,-0.205874
tabular_sarsa,7,acquisition,2600,2600,0.95,0.05,0.453,0.475,0.650833,0.74528,0.349167,0.310833,0.34,0.278509,0.244641,0.258444,-0.013802,-0.033868,0.091533,-0.40106
tabular_sarsa,7,acquisition,2700,2700,0.95,0.05,0.503,0.525,0.7525,0.748648,0.2475,0.198333,0.554167,0.290233,0.27318,0.286912,-0.013732,-0.017054,-0.103289,-0.20482
tabular_sarsa,7,acquisition,2800,2800,0.95,0.05,0.453,0.475,0.8,0.750085,0.2,0.045833,0.754167,0.265683,0.246925,0.275054,-0.028128,-0.018757,-0.001337,0.097002
tabular_sarsa,7,acquisition,2900,2900,0.95,0.05,0.486333,0.508333,0.7025,0.749216,0.2975,0.148333,0.554167,0.299986,0.280856,0.303095,-0.022239,-0.01913,-0.207989,-0.099808
tabular_sarsa,7,acquisition,3000,3000,0.95,0.05,0.469667,0.491667,0.798333,0.7498,0.201667,0.250833,0.5475,0.297132,0.28921,0.299073,-0.009863,-0.007922,-0.010645,0.308358
tabular_sarsa,7,reversal,1,3001,0.05,0.95,0.444667,0.466667,0.7575,0.74993,0.2425,0.259167,0.498333,0.308529,0.300345,0.311746,-0.011401,-0.008184,0.099592,0.304998
tabular_sarsa,7,reversal,100,3100,0.05,0.95,0.453,0.475,0.641667,0.753774,0.358333,0.1,0.541667,0.287268,0.256417,0.328385,-0.071969,-0.030852,0.309526,-0.002004
tabular_sarsa,7,reversal,200,3200,0.05,0.95,0.511333,0.533333,0.755,0.753464,0.245,0.145833,0.609167,0.232937,0.193135,0.27531,-0.082175,-0.039801,0.102309,0.096398
tabular_sarsa,7,reversal,300,3300,0.05,0.95,0.444667,0.466667,0.8,0.751674,0.2,0.2075,0.5925,0.223214,0.184944,0.252184,-0.067239,-0.03827,0.006704,0.198324
tabular_sarsa,7,reversal,400,3400,0.05,0.95,0.519667,0.541667,0.7575,0.750063,0.2425,0.100833,0.656667,0.235489,0.182561,0.258187,-0.075626,-0.052928,0.104497,0.0158
tabular_sarsa,7,reversal,500,3500,0.05,0.95,0.469667,0.491667,0.805,0.75148,0.195,0.1025,0.7025,0.226064,0.19148,0.251869,-0.060389,-0.034584,0.005367,0.004317
tabular_sarsa,7,reversal,600,3600,0.05,0.95,0.528,0.55,0.801667,0.75069,0.198333,0.0975,0.704167,0.253822,0.219292,0.274129,-0.054837,-0.03453,0.001694,-0.002843
tabular_sarsa,7,reversal,700,3700,0.05,0.95,0.478,0.5,0.591667,0.74928,0.408333,0.049167,0.5425,0.252439,0.216648,0.263139,-0.046491,-0.035791,0.398796,-0.097682
tabular_sarsa,7,reversal,800,3800,0.05,0.95,0.528,0.55,0.691667,0.748625,0.308333,0.054167,0.6375,0.269999,0.244258,0.272489,-0.028231,-0.02574,0.012507,-0.099846
tabular_sarsa,7,reversal,900,3900,0.05,0.95,0.486333,0.508333,0.601667,0.747108,0.398333,0.151667,0.45,0.26986,0.245936,0.261078,-0.015142,-0.023924,-0.200111,0.10175
tabular_sarsa,7,reversal,1000,4000,0.05,0.95,0.494667,0.516667,0.590833,0.747561,0.409167,0.1925,0.398333,0.279797,0.256516,0.273007,-0.016492,-0.023281,-0.180563,0.196714
tabular_sarsa,7,reversal,1100,4100,0.05,0.95,0.436333,0.458333,0.609167,0.748268,0.390833,0.205833,0.403333,0.261086,0.242775,0.256949,-0.014175,-0.018311,-0.191295,0.195089
tabular_sarsa,7,reversal,1200,4200,0.05,0.95,0.469667,0.491667,0.651667,0.749213,0.348333,0.300833,0.350833,0.273344,0.273306,0.267296,0.00601,-3.8e-05,-0.095973,-0.003023
tabular_sarsa,7,reversal,1300,4300,0.05,0.95,0.494667,0.516667,0.645833,0.746629,0.354167,0.2475,0.398333,0.30043,0.290932,0.279122,0.01181,-0.009498,-0.294284,-0.108477
tabular_sarsa,7,reversal,1400,4400,0.05,0.95,0.519667,0.541667,0.746667,0.748128,0.253333,0.101667,0.645,0.314159,0.301349,0.306574,-0.005226,-0.012811,-0.10846,0.005622
tabular_sarsa,7,reversal,1500,4500,0.05,0.95,0.486333,0.508333,0.748333,0.749632,0.251667,0.149167,0.599167,0.294158,0.28861,0.294197,-0.005588,-0.005548,-0.098346,0.09734
tabular_sarsa,7,extinction,1,4501,0.5,0.5,0.486333,0.508333,0.800833,0.749759,0.199167,0.16,0.640833,0.289162,0.285155,0.289375,-0.00422,-0.004007,-0.188409,0.11207
tabular_sarsa,7,extinction,100,4600,0.5,0.5,0.569667,0.591667,0.7125,0.754685,0.2875,0.154167,0.558333,0.268294,0.282641,0.296127,-0.013486,0.014347,-0.379754,0.112696
tabular_sarsa,7,extinction,200,4700,0.5,0.5,0.444667,0.466667,0.8,0.752816,0.2,0.285833,0.514167,0.266179,0.271349,0.285257,-0.013908,0.005169,-0.222178,-0.198963
tabular_sarsa,7,extinction,300,4800,0.5,0.5,0.436333,0.458333,0.733333,0.752485,0.266667,0.204167,0.529167,0.279983,0.285875,0.295349,-0.009474,0.005892,-0.280919,-0.012761
tabular_sarsa,7,extinction,400,4900,0.5,0.5,0.386333,0.408333,0.740833,0.752657,0.259167,0.301667,0.439167,0.245304,0.251976,0.263204,-0.011229,0.006671,-0.280539,-0.203069
tabular_sarsa,7,extinction,500,5000,0.5,0.5,0.511333,0.533333,0.894167,0.755184,0.105833,0.301667,0.5925,0.246943,0.263496,0.279986,-0.01649,0.016554,-0.004843,-0.422478
tabular_sarsa,7,extinction,600,5100,0.5,0.5,0.503,0.525,0.846667,0.754694,0.153333,0.159167,0.6875,0.252259,0.261193,0.284157,-0.022964,0.008934,-0.114087,-0.101913
tabular_sarsa,7,extinction,700,5200,0.5,0.5,0.428,0.45,0.84,0.75472,0.16,0.184167,0.655833,0.255334,0.273295,0.282401,-0.009106,0.017961,-0.107525,-0.18703
tabular_sarsa,7,extinction,800,5300,0.5,0.5,0.528,0.55,0.801667,0.755345,0.198333,0.205,0.596667,0.272956,0.299067,0.299644,-0.000576,0.026111,-0.187378,-0.217755
tabular_sarsa,7,extinction,900,5400,0.5,0.5,0.519667,0.541667,0.755,0.755122,0.245,0.201667,0.553333,0.27488,0.289024,0.305717,-0.016693,0.014144,-0.325787,-0.203544
tabular_sarsa,7,extinction,1000,5500,0.5,0.5,0.511333,0.533333,0.758333,0.754928,0.241667,0.158333,0.6,0.278499,0.307565,0.301526,0.006039,0.029065,-0.297382,-0.11598
tabular_sarsa,7,extinction,1100,5600,0.5,0.5,0.453,0.475,0.746667,0.753397,0.253333,0.213333,0.533333,0.29133,0.30896,0.307639,0.001321,0.01763,-0.304483,-0.194527
tabular_sarsa,7,extinction,1200,5700,0.5,0.5,0.444667,0.466667,0.701667,0.751802,0.298333,0.2,0.501667,0.296049,0.302783,0.30536,-0.002577,0.006733,-0.406281,-0.009345
tabular_sarsa,7,extinction,1300,5800,0.5,0.5,0.461333,0.483333,0.8,0.751825,0.2,0.26,0.54,0.291661,0.301005,0.300424,0.000581,0.009344,-0.218669,-0.324937
tabular_sarsa,7,extinction,1400,5900,0.5,0.5,0.494667,0.516667,0.733333,0.750623,0.266667,0.158333,0.575,0.309048,0.307122,0.315179,-0.008056,-0.001926,-0.155566,-0.124036
tabular_sarsa,7,extinction,1500,6000,0.5,0.5,0.428,0.45,0.770833,0.751949,0.229167,0.155833,0.615,0.296837,0.299161,0.310583,-0.011422,0.002324,-0.298073,-0.11605
tabular_sarsa,8,acquisition,1,1,0.95,0.05,0.136333,0.158333,0.744167,0.749999,0.255833,0.218333,0.525833,-5.5e-05,-9.8e-05,-4.2e-05,-5.6e-05,-4.3e-05,0.033914,-0.008594
tabular_sarsa,8,acquisition,100,100,0.95,0.05,0.461333,0.483333,0.704167,0.749701,0.295833,0.255833,0.448333,0.019646,0.020743,0.01676,0.003983,0.001096,-0.016661,-0.2933
tabular_sarsa,8,acquisition,200,200,0.95,0.05,0.453,0.475,0.748333,0.749441,0.251667,0.353333,0.395,0.052703,0.053616,0.047979,0.005636,0.000913,-0.098461,-0.106966
tabular_sarsa,8,acquisition,300,300,0.95,0.05,0.528,0.55,0.750833,0.74827,0.249167,0.298333,0.4525,0.10218,0.103101,0.08774,0.015361,0.000922,-0.104026,-0.00037
tabular_sarsa,8,acquisition,400,400,0.95,0.05,0.519667,0.541667,0.8025,0.751206,0.1975,0.294167,0.508333,0.106429,0.114105,0.112323,0.001781,0.007675,0.000559,-0.208564
tabular_sarsa,8,acquisition,500,500,0.95,0.05,0.511333,0.533333,0.704167,0.747804,0.295833,0.195833,0.508333,0.148438,0.137174,0.135794,0.00138,-0.011264,-0.203053,0.003396
tabular_sarsa,8,acquisition,600,600,0.95,0.05,0.469667,0.491667,0.555833,0.748181,0.444167,0.099167,0.456667,0.169931,0.159037,0.161125,-0.002088,-0.010894,-0.094649,0.200675
tabular_sarsa,8,acquisition,700,700,0.95,0.05,0.478,0.5,0.751667,0.751887,0.248333,0.351667,0.4,0.158292,0.174738,0.166026,0.008712,0.016445,-0.108419,0.308475
tabular_sarsa,8,acquisition,800,800,0.95,0.05,0.453,0.475,0.744167,0.752933,0.255833,0.291667,0.4525,0.160907,0.179097,0.175594,0.003503,0.01819,-0.304131,0.200662
tabular_sarsa,8,acquisition,900,900,0.95,0.05,0.528,0.55,0.600833,0.750159,0.399167,0.236667,0.364167,0.177941,0.180426,0.177953,0.002473,0.002485,0.001172,-0.30191
tabular_sarsa,8,acquisition,1000,1000,0.95,0.05,0.486333,0.508333,0.700833,0.749368,0.299167,0.408333,0.2925,0.188196,0.189242,0.182154,0.007089,0.001046,-0.201099,0.205035
tabular_sarsa,8,acquisition,1100,1100,0.95,0.05,0.469667,0.491667,0.800833,0.747152,0.199167,0.3025,0.498333,0.202745,0.189789,0.186047,0.003741,-0.012957,-0.017061,-0.188009
tabular_sarsa,8,acquisition,1200,1200,0.95,0.05,0.436333,0.458333,0.644167,0.749027,0.355833,0.203333,0.440833,0.190158,0.182457,0.186124,-0.003667,-0.007701,-0.108353,-0.003634
tabular_sarsa,8,acquisition,1300,1300,0.95,0.05,0.453,0.475,0.795,0.75209,0.205,0.1475,0.6475,0.181812,0.18573,0.196854,-0.011124,0.003918,-0.190541,0.304647
tabular_sarsa,8,acquisition,1400,1400,0.95,0.05,0.394667,0.416667,0.956667,0.750634,0.043333,0.401667,0.555,0.165153,0.167463,0.16895,-0.001487,0.00231,0.101961,-0.002899
tabular_sarsa,8,acquisition,1500,1500,0.95,0.05,0.436333,0.458333,0.5375,0.748105,0.4625,0.2425,0.295,0.196652,0.193693,0.183416,0.010276,-0.002959,-0.110491,0.101116
tabular_sarsa,8,acquisition,1600,1600,0.95,0.05,0.419667,0.441667,0.886667,0.751608,0.113333,0.384167,0.5025,0.192824,0.215224,0.194234,0.02099,0.0224,-0.207634,0.405505
tabular_sarsa,8,acquisition,1700,1700,0.95,0.05,0.561333,0.583333,0.739167,0.749329,0.260833,0.341667,0.3975,0.228331,0.225079,0.224453,0.000626,-0.003251,0.102283,-0.105357
tabular_sarsa,8,acquisition,1800,1800,0.95,0.05,0.486333,0.508333,0.699167,0.749784,0.300833,0.096667,0.6025,0.216277,0.21655,0.214652,0.001898,0.000273,0.197008,0.19398
tabular_sarsa,8,acquisition,1900,1900,0.95,0.05,0.453,0.475,0.798333,0.752446,0.201667,0.346667,0.451667,0.206513,0.226506,0.216693,0.009813,0.019993,0.001545,0.099802
tabular_sarsa,8,acquisition,2000,2000,0.95,0.05,0.444667,0.466667,0.79,0.753945,0.21,0.254167,0.535833,0.220247,0.243308,0.241195,0.002112,0.023061,-0.201588,-0.099906
tabular_sarsa,8,acquisition,2100,2100,0.95,0.05,0.494667,0.516667,0.853333,0.754894,0.146667,0.3075,0.545833,0.245968,0.272579,0.272079,0.0005,0.026611,-0.306087,0.410087
tabular_sarsa,8,acquisition,2200,2200,0.95,0.05,0.411333,0.433333,0.834167,0.753815,0.165833,0.316667,0.5175,0.217077,0.246179,0.233373,0.012806,0.029101,-0.297459,0.489304
tabular_sarsa,8,acquisition,2300,2300,0.95,0.05,0.528,0.55,0.819167,0.755304,0.180833,0.503333,0.315833,0.259897,0.295017,0.285409,0.009608,0.03512,-0.191828,-0.20518
tabular_sarsa,8,acquisition,2400,2400,0.95,0.05,0.469667,0.491667,0.9,0.753027,0.1,0.2025,0.6975,0.247446,0.255448,0.267624,-0.012176,0.008002,0.0,-0.004918
tabular_sarsa,8,acquisition,2500,2500,0.95,0.05,0.486333,0.508333,0.708333,0.750475,0.291667,0.250833,0.4575,0.266322,0.260534,0.272554,-0.01202,-0.005787,-0.19903,0.088352
tabular_sarsa,8,acquisition,2600,2600,0.95,0.05,0.511333,0.533333,0.651667,0.750424,0.348333,0.2,0.451667,0.265127,0.268144,0.267335,0.000809,0.003017,-0.087604,0.0
tabular_sarsa,8,acquisition,2700,2700,0.95,0.05,0.411333,0.433333,0.729167,0.751642,0.270833,0.3625,0.366667,0.209093,0.221006,0.216325,0.004681,0.011914,-0.29942,-0.098615
tabular_sarsa,8,acquisition,2800,2800,0.95,0.05,0.486333,0.508333,0.759167,0.753735,0.240833,0.249167,0.51,0.242493,0.262226,0.262284,-5.8e-05,0.019733,-0.485714,-0.122495
tabular_sarsa,8,acquisition,2900,2900,0.95,0.05,0.503,0.525,0.7075,0.753058,0.2925,0.2525,0.455,0.26391,0.279318,0.280435,-0.001117,0.015408,-0.201843,0.107601
tabular_sarsa,8,acquisition,3000,3000,0.95,0.05,0.411333,0.433333,0.79,0.752723,0.21,0.308333,0.481667,0.234605,0.243008,0.252371,-0.009363,0.008403,-0.19828,-0.206092
tabular_sarsa,8,reversal,1,3001,0.05,0.95,0.544667,0.566667,0.788333,0.753239,0.211667,0.313333,0.475,0.236835,0.250854,0.255904,-0.00505,0.014019,-0.195004,-0.200721
tabular_sarsa,8,reversal,100,3100,0.05,0.95,0.436333,0.458333,0.750833,0.751356,0.249167,0.461667,0.289167,0.263481,0.300004,0.252186,0.047818,0.036524,-0.118582,0.117757
tabular_sarsa,8,reversal,200,3200,0.05,0.95,0.511333,0.533333,0.791667,0.750714,0.208333,0.401667,0.39,0.266089,0.304963,0.245501,0.059462,0.038874,-0.189284,-0.025232
tabular_sarsa,8,reversal,300,3300,0.05,0.95,0.444667,0.466667,0.646667,0.749368,0.353333,0.1875,0.459167,0.228273,0.253988,0.209027,0.044961,0.025715,0.10144,-0.396825
tabular_sarsa,8,reversal,400,3400,0.05,0.95,0.519667,0.541667,0.604167,0.748834,0.395833,0.306667,0.2975,0.237653,0.257441,0.21761,0.039831,0.019788,0.203999,-0.197812
tabular_sarsa,8,reversal,500,3500,0.05,0.95,0.519667,0.541667,0.7925,0.749223,0.2075,0.353333,0.439167,0.243044,0.26762,0.221548,0.046072,0.024576,-0.193565,-0.097679
tabular_sarsa,8,reversal,600,3600,0.05,0.95,0.428,0.45,0.710833,0.748396,0.289167,0.245,0.465833,0.221053,0.226466,0.205071,0.021396,0.005413,-0.20384,-0.095776
tabular_sarsa,8,reversal,700,3700,0.05,0.95,0.486333,0.508333,0.796667,0.748438,0.203333,0.395833,0.400833,0.256658,0.270153,0.237888,0.032264,0.013494,-0.401316,0.205592
tabular_sarsa,8,reversal,800,3800,0.05,0.95,0.469667,0.491667,0.645,0.745258,0.355,0.198333,0.446667,0.264551,0.252029,0.23322,0.018809,-0.012522,-0.095193,-0.210003
tabular_sarsa,8,reversal,900,3900,0.05,0.95,0.494667,0.516667,0.553333,0.743668,0.446667,0.2125,0.340833,0.305491,0.29381,0.261164,0.032646,-0.011681,0.109241,-0.408654
tabular_sarsa,8,reversal,1000,4000,0.05,0.95,0.478,0.5,0.588333,0.743333,0.411667,0.295,0.293333,0.299638,0.28558,0.254196,0.031384,-0.014058,0.003728,-0.193576
tabular_sarsa,8,reversal,1100,4100,0.05,0.95,0.536333,0.558333,0.5925,0.746655,0.4075,0.310833,0.281667,0.31865,0.322771,0.290566,0.032205,0.004121,0.00498,-0.206231
tabular_sarsa,8,reversal,1200,4200,0.05,0.95,0.453,0.475,0.6,0.745302,0.4,0.341667,0.258333,0.290782,0.282497,0.258432,0.024065,-0.008285,-0.006683,-0.087719
tabular_sarsa,8,reversal,1300,4300,0.05,0.95,0.436333,0.458333,0.548333,0.745222,0.451667,0.2975,0.250833,0.290247,0.284875,0.254804,0.030071,-0.005371,0.108046,-0.208509
tabular_sarsa,8,reversal,1400,4400,0.05,0.95,0.469667,0.491667,0.589167,0.745772,0.410833,0.344167,0.245,0.299064,0.299375,0.265015,0.03436,0.000311,0.197126,-0.104874
tabular_sarsa,8,reversal,1500,4500,0.05,0.95,0.411333,0.433333,0.443333,0.744721,0.556667,0.175833,0.2675,0.28327,0.273991,0.246052,0.027939,-0.009278,0.094426,-0.399621
tabular_sarsa,8,extinction,1,4501,0.5,0.5,0.519667,0.541667,0.455,0.743216,0.545,0.203333,0.251667,0.322507,0.307528,0.276372,0.031156,-0.014978,0.087882,-0.401316
tabular_sarsa,8,extinction,100,4600,0.5,0.5,0.528,0.55,0.586667,0.731404,0.413333,0.185833,0.400833,0.347656,0.234985,0.265759,-0.030775,-0.112671,0.567842,-0.387153
tabular_sarsa,8,extinction,200,4700,0.5,0.5,0.453,0.475,0.543333,0.731398,0.456667,0.153333,0.39,0.324351,0.23054,0.232564,-0.002024,-0.093811,0.504579,-0.310811
tabular_sarsa,8,extinction,300,4800,0.5,0.5,0.494667,0.516667,0.345,0.733255,0.655,0.150833,0.194167,0.323617,0.23057,0.243557,-0.012987,-0.093047,0.098968,-0.302676
tabular_sarsa,8,extinction,400,4900,0.5,0.5,0.486333,0.508333,0.395833,0.732711,0.604167,0.140833,0.255,0.320774,0.233589,0.233071,0.000518,-0.087185,0.202957,-0.291883
tabular_sarsa,8,extinction,500,5000,0.5,0.5,0.578,0.6,0.509167,0.740567,0.490833,0.153333,0.355833,0.287471,0.241366,0.238175,0.003192,-0.046105,0.394828,-0.296774
tabular_sarsa,8,extinction,600,5100,0.5,0.5,0.494667,0.516667,0.494167,0.73626,0.505833,0.195,0.299167,0.313965,0.250442,0.241323,0.009118,-0.063524,0.356648,-0.390651
tabular_sarsa,8,extinction,700,5200,0.5,0.5,0.469667,0.491667,0.435833,0.736874,0.564167,0.141667,0.294167,0.307062,0.241364,0.239386,0.001978,-0.065698,0.280685,-0.289608
tabular_sarsa,8,extinction,800,5300,0.5,0.5,0.453,0.475,0.4625,0.736691,0.5375,0.1425,0.32,0.32672,0.255186,0.260632,-0.005446,-0.071534,0.278938,-0.28934
tabular_sarsa,8,extinction,900,5400,0.5,0.5,0.536333,0.558333,0.505833,0.742919,0.494167,0.103333,0.4025,0.293389,0.254535,0.258118,-0.003583,-0.038854,0.198163,-0.201299
tabular_sarsa,8,extinction,1000,5500,0.5,0.5,0.519667,0.541667,0.495,0.743107,0.505,0.263333,0.231667,0.296206,0.271816,0.254775,0.017041,-0.02439,0.198351,-0.309123
tabular_sarsa,8,extinction,1100,5600,0.5,0.5,0.486333,0.508333,0.5025,0.744445,0.4975,0.154167,0.348333,0.29019,0.264237,0.260041,0.004197,-0.025952,0.188375,-0.100393
tabular_sarsa,8,extinction,1200,5700,0.5,0.5,0.428,0.45,0.545833,0.74081,0.454167,0.251667,0.294167,0.329588,0.302805,0.271749,0.031056,-0.026783,0.279278,-0.311731
tabular_sarsa,8,extinction,1300,5800,0.5,0.5,0.478,0.5,0.539167,0.739254,0.460833,0.249167,0.29,0.342834,0.308514,0.276674,0.03184,-0.03432,0.26072,-0.301369
tabular_sarsa,8,extinction,1400,5900,0.5,0.5,0.469667,0.491667,0.595833,0.744086,0.404167,0.301667,0.294167,0.306896,0.283056,0.272337,0.010719,-0.02384,0.428005,-0.398093
tabular_sarsa,8,extinction,1500,6000,0.5,0.5,0.511333,0.533333,0.493333,0.743581,0.506667,0.2025,0.290833,0.316756,0.290382,0.280274,0.010108,-0.026373,0.199797,-0.226308
tabular_sarsa,9,acquisition,1,1,0.95,0.05,0.144667,0.166667,0.7325,0.750005,0.2675,0.23,0.5025,-8.6e-05,-7e-05,-5.1e-05,-1.9e-05,1.6e-05,-0.046321,0.0046
tabular_sarsa,9,acquisition,100,100,0.95,0.05,0.436333,0.458333,0.855,0.750905,0.145,0.349167,0.505833,0.025015,0.027868,0.03064,-0.002773,0.002853,0.09496,-0.298787
